GENENAME,ENTREZID,Time,Score
TPO2,853039,T3,0.98011273
CPA2,853573,T3,0.9786525
IPP1,852296,T3,0.9779155
PDR16,855490,T3,0.9758065
IES2,855506,T3,0.9751611
TPM2,854668,T3,0.9716313
APL6,853177,T3,0.9714103
TAH11,853504,T3,0.96989775
IMD2,856626,T3,0.9691051
DUG3,855530,T3,0.9687413
MET7,854415,T3,0.9676194
NA,853008,T3,0.96717095
EMC2,853550,T3,0.9655901
RSC8,850598,T3,0.96521723
MKK2,855963,T3,0.96234554
THR4,850420,T3,0.9620739
RPS15,854117,T3,0.9619738
GCV2,855227,T3,0.9610481
RPP0,851052,T3,0.9604506
SNF1,852088,T3,0.960443
GLC8,855359,T3,0.9598199
PUF6,852107,T3,0.9586484
AAT2,850714,T3,0.9580928
GPA1,856394,T3,0.9560995
SEC7,851748,T3,0.95495486
UFD2,851337,T3,0.953218
RCK2,850950,T3,0.95265126
NNR2,853706,T3,0.9520776
YEF3,850951,T3,0.9491962
IRA1,852437,T3,0.9482889
APD1,852448,T3,0.947897
PAN2,852786,T3,0.94606686
GDH2,851311,T3,0.9459326
RSM10,851611,T3,0.945591
PRS4,852211,T3,0.94494385
ASN2,853025,T3,0.94488025
DNF3,855197,T3,0.9438349
YPK9,854466,T3,0.94304526
AIM2,851248,T3,0.9423213
SNC2,854505,T3,0.94171584
LSO2,1466460,T3,0.94037247
PFD1,853260,T3,0.9342911
PAR32,851381,T3,0.93418765
YUH1,853562,T3,0.9325371
MGR3,855142,T3,0.9315722
NA,855141,T3,0.92958844
CET1,855873,T3,0.9293039
EAF3,856134,T3,0.9284688
RNA1,855275,T3,0.9261567
CPD1,853162,T3,0.9251611
SEC8,856168,T3,0.9247315
RIB5,852559,T3,0.92445207
SRP101,851886,T3,0.92380404
YBT1,850678,T3,0.9237199
NMT1,850892,T3,0.9234604
MCM7,852501,T3,0.9223473
LIP1,855344,T3,0.92109334
TAZ1,856262,T3,0.9185808
GRS2,856196,T3,0.9182124
TFA1,853840,T3,0.9177191
PUS4,855424,T3,0.91680217
PAB1,856912,T3,0.91433275
YSH1,850983,T3,0.91412294
TMA7,850967,T3,0.9139763
IGD1,850572,T3,0.91350985
AIM46,856606,T3,0.91350967
REG1,851592,T3,0.9121988
SSE2,852467,T3,0.9113053
SCT1,852271,T3,0.910702
ARX1,851678,T3,0.91049075
SSZ1,856461,T3,0.91029716
NA,855776,T3,0.9100275
YCF1,851713,T3,0.9099362
HXT7,851943,T3,0.90824866
EMP24,852675,T3,0.90761423
NUP157,856842,T3,0.90744185
CAF16,850516,T3,0.9073379
SAP1,856771,T3,0.9069123
BAT2,853613,T3,0.9067528
SSB1,851369,T3,0.90628386
PYC1,852818,T3,0.90625286
DHH1,851394,T3,0.9059006
MCT1,854396,T3,0.9036411
PUF4,852870,T3,0.9022508
PUB1,855716,T3,0.9015501
FIS1,854745,T3,0.9010608
OSH2,851543,T3,0.8995087
PSK1,851216,T3,0.89943695
PRP6,852344,T3,0.89931494
GUD1,851360,T3,0.8992382
PAL1,851949,T3,0.8959881
KRE33,855591,T3,0.8950064
SLC1,851508,T3,0.89383006
YPR1,851974,T3,0.89379364
NOP13,855547,T3,0.89266694
TFC1,852421,T3,0.88962436
ARC18,851085,T3,0.8877882
MDM10,851223,T3,0.8869934
GAR1,856489,T3,0.8849913
SFA1,851386,T3,0.8844688
ABF2,855094,T3,0.8834455
SLA2,855478,T3,0.8831105
APL5,855906,T3,0.88233805
NA,855615,T3,0.88144135
COX15,856884,T3,0.8798275
RTS2,854244,T3,0.8785858
BFR1,854373,T3,0.87737644
LSB3,850580,T3,0.87539524
FRD1,856664,T3,0.8751435
OSM1,853510,T3,0.8734561
RPL13A,851477,T3,0.8716011
RPC31,855571,T3,0.87131566
UBP14,852349,T3,0.8698213
MAS2,856419,T3,0.8690164
TRM44,856077,T3,0.8689716
SYG1,854764,T3,0.8686338
FSF1,854445,T3,0.86753404
LSC2,853159,T3,0.86718476
ARP2,851532,T3,0.8667036
MIX17,855014,T3,0.86475945
RPB9,852810,T3,0.86230063
ZRT3,853679,T3,0.8621383
RPL9A,852730,T3,0.86107105
CBC2,855925,T3,0.8599994
MAM3,854094,T3,0.8598394
VPS4,856303,T3,0.8587253
ATP12,853259,T3,0.85754466
UFD1,852939,T3,0.8570092
NCP1,856438,T3,0.85632294
OPY2,856191,T3,0.8547973
POR2,854692,T3,0.85479224
SAH1,856766,T3,0.85421896
GLO1,855009,T3,0.85321605
PIB2,852861,T3,0.85143614
ATP11,855401,T3,0.84925354
ATG21,856004,T3,0.84825516
POM152,855159,T3,0.8482082
TFG1,853098,T3,0.8480319
SEC53,850499,T3,0.8470144
NA,850556,T3,0.8461971
PBP1,853089,T3,0.84543085
MIS1,852378,T3,0.8451135
OYE2,856584,T3,0.84377056
ELP3,856019,T3,0.84270024
GCD10,855663,T3,0.84009314
PPM1,852045,T3,0.83987164
ADE4,855346,T3,0.8387821
ERJ5,850602,T3,0.8383597
GOS1,856354,T3,0.83736
VMA2,852424,T3,0.836704
RSM25,854715,T3,0.8362175
TIM44,854790,T3,0.8358909
PTA1,851255,T3,0.8316436
YLF2,856372,T3,0.8316362
VAN1,854925,T3,0.8310426
ATP2,853585,T3,0.8290055
RPL13B,855173,T3,0.82545877
FPS1,850683,T3,0.82498336
MRH1,851597,T3,0.8232591
TRS130,855258,T3,0.82325673
PAM1,851838,T3,0.8229459
TLG2,854142,T3,0.82226944
GCN3,853896,T3,0.820958
CWC21,852093,T3,0.82047224
UBP10,855535,T3,0.8202841
WTM1,854405,T3,0.8181808
TYW1,855894,T3,0.8171052
RPS9B,852487,T3,0.81684965
GGA2,856508,T3,0.8162794
PTK2,853522,T3,0.8150534
VMA5,853782,T3,0.8141911
CAB3,853774,T3,0.81384826
RKM3,852318,T3,0.8117893
TMA19,853809,T3,0.8091906
PRE8,854882,T3,0.8088298
"ARG5,6",856800,T3,0.8082961
EPO1,855154,T3,0.80754197
YSP2,851926,T3,0.8068441
MTG2,856573,T3,0.80580974
LNP1,856599,T3,0.8054879
CUB1,855867,T3,0.80535054
DDP1,854334,T3,0.8048198
SNX3,854539,T3,0.8047273
KGD1,854681,T3,0.8040087
SKG3,850884,T3,0.8033892
MDL2,855858,T3,0.80149543
DSF2,852292,T3,0.7996179
WRS1,854056,T3,0.7955986
TKL1,856188,T3,0.79331386
NA,856271,T3,0.79275036
FUS3,852265,T3,0.79202557
FAR8,855044,T3,0.7882495
POP6,852918,T3,0.78824204
HDA3,856309,T3,0.78696203
GSH1,853344,T3,0.78590703
UBP2,854291,T3,0.78538847
DOA1,853667,T3,0.78432846
MES1,853181,T3,0.7834066
NA,854463,T3,0.78336847
GLN3,856763,T3,0.7817718
ROT2,852530,T3,0.7788389
SDH3,853716,T3,0.77721
MOB1,854700,T3,0.77611935
IES1,850534,T3,0.7755604
TFC4,852938,T3,0.77497804
FMP41,855553,T3,0.7744305
URE2,855492,T3,0.7732666
SRP14,851466,T3,0.773173
LYS20,851346,T3,0.7721067
CHO2,853061,T3,0.77098286
RQC1,851933,T3,0.77030563
CBF1,853523,T3,0.7701721
GNA1,850529,T3,0.76950324
MRX3,852181,T3,0.7683635
NAB3,855911,T3,0.76827025
ARG1,854096,T3,0.7672181
SPT5,854999,T3,0.76638365
ALD2,855206,T3,0.7618115
MRPL6,856552,T3,0.76052237
RPL17B,853262,T3,0.7588494
UBC8,856704,T3,0.7586262
PDC2,851654,T3,0.7571726
GAS5,854127,T3,0.7566983
NA,851942,T3,0.7551867
EGD2,856600,T3,0.75398874
TIF6,856126,T3,0.75391436
SER33,854736,T3,0.7536647
IFM1,854135,T3,0.75259876
SGT2,854168,T3,0.75255984
CDC28,852457,T3,0.75159675
NA,856896,T3,0.75097704
SIL1,854126,T3,0.75087667
PRP2,855745,T3,0.75055504
TPP1,855188,T3,0.74917907
OLA1,852313,T3,0.7488488
SPC2,854949,T3,0.7482923
SRN2,850810,T3,0.74523646
TCB1,854253,T3,0.74518096
RGI1,856797,T3,0.7450496
RPE1,853322,T3,0.7441087
ATP16,851560,T3,0.7424952
IMP2',854652,T3,0.7394049
TPD3,851217,T3,0.737376
PEP5,855271,T3,0.73522115
NBP2,851740,T3,0.7351515
FES1,852397,T3,0.7349472
HXT3,851946,T3,0.73446584
RBK1,850402,T3,0.7336478
NST1,855633,T3,0.7317594
VPS24,853825,T3,0.73055434
FAD1,851516,T3,0.7298467
TIP20,852732,T3,0.72793823
RPS7B,855628,T3,0.72754824
TSR4,854136,T3,0.72739446
MSC1,854911,T3,0.7270372
URA2,853311,T3,0.72528744
CYC3,851192,T3,0.72386575
RAD2,853174,T3,0.7237077
TFS1,850875,T3,0.7216885
SPC29,855979,T3,0.72051454
YIP3,855683,T3,0.7168546
SER2,853122,T3,0.7165289
STH1,854680,T3,0.714929
RPL8B,850682,T3,0.7140982
CCT4,851412,T3,0.71377265
COQ1,852288,T3,0.71365166
SET2,853271,T3,0.71350676
NET1,853369,T3,0.71094763
SGV1,856290,T3,0.7105849
EFR3,855252,T3,0.7101113
NA,853014,T3,0.7078965
PGK1,850370,T3,0.706705
NUP1,854265,T3,0.7063592
MCD4,853690,T3,0.706126
PEX30,851034,T3,0.70536417
PEX29,852090,T3,0.70491624
SCS7,855315,T3,0.70359886
LRG1,851358,T3,0.70128775
ACC1,855750,T3,0.7009767
MDJ1,850530,T3,0.7009182
YPT31,856753,T3,0.69937027
HSC82,855224,T3,0.69930315
LCP5,856864,T3,0.69867903
SNX4,853416,T3,0.6978266
APE2,853699,T3,0.6977135
FAB1,850574,T3,0.69721794
IMD4,854948,T3,0.69643223
CPA1,854479,T3,0.69539785
TRM3,851446,T3,0.69454765
NOP12,854116,T3,0.6938469
MSC3,850916,T3,0.6932044
HEM12,851617,T3,0.6928053
BMH1,856924,T3,0.69263756
MRF1,852734,T3,0.6920129
AST1,852209,T3,0.69120574
AIM3,852405,T3,0.69044495
ERV41,854935,T3,0.6866944
RSM26,853565,T3,0.6844864
NUP170,852199,T3,0.6840159
SOL3,856568,T3,0.6830256
NA,856512,T3,0.68168616
MVB12,853120,T3,0.6813896
PLB1,855020,T3,0.6810224
NA,850570,T3,0.68091035
UGA2,852291,T3,0.6783078
NIC96,850552,T3,0.6781329
YBP1,852517,T3,0.6742041
NUP49,852703,T3,0.673228
GRE2,854014,T3,0.6723299
BUD27,850521,T3,0.6721504
DEF1,853811,T3,0.671314
VRP1,851051,T3,0.66932786
RPL8A,856352,T3,0.66615176
IPI3,855539,T3,0.66597337
MLP1,853970,T3,0.6643365
FMP42,855261,T3,0.66280794
NA,856756,T3,0.66224796
IML2,853363,T3,0.66213894
CTT1,852979,T3,0.6616652
RFC2,853531,T3,0.661606
HOS3,855987,T3,0.6596901
MSC7,856434,T3,0.65894485
NA,856230,T3,0.6568804
GLE2,856844,T3,0.6566342
CNE1,851241,T3,0.6555679
SEC9,852892,T3,0.65410614
NTH1,851564,T3,0.65407026
UNG1,854987,T3,0.6518868
MPD1,854462,T3,0.6514131
POS5,855913,T3,0.6500705
SVF1,851947,T3,0.6500311
NA,852346,T3,0.64940715
NA,855363,T3,0.6483996
DIS3,854138,T3,0.6460329
BNA1,853482,T3,0.64586806
PEF1,852949,T3,0.6456422
ILS1,852202,T3,0.6444845
SKN7,856613,T3,0.6441439
ARO8,852672,T3,0.64342356
ALG5,855874,T3,0.64083624
ZPR1,853125,T3,0.64057827
TFB4,856169,T3,0.64038074
RPA49,855473,T3,0.638265
NOT3,854773,T3,0.6380241
SAM2,852113,T3,0.6370003
ALD6,856044,T3,0.6354246
PRX1,852215,T3,0.6347848
VPS35,853287,T3,0.6340053
RSN1,855308,T3,0.6339303
IDP1,851493,T3,0.63388324
LCB2,851634,T3,0.63181806
GND1,856589,T3,0.62950087
GYL1,855230,T3,0.6292696
ELP2,853114,T3,0.6279758
RPB2,854322,T3,0.624511
NA,852225,T3,0.62242115
AHP1,850799,T3,0.6213639
SKO1,855554,T3,0.6212208
NUP116,855066,T3,0.62054955999999994
EMC1,850312,T3,0.62050605
RPO31,854283,T3,0.6184895
LEU1,852875,T3,0.6159941
RRB1,855161,T3,0.6151928
TRI1,855273,T3,0.6131326
PGA3,854914,T3,0.61081576
NNR1,855521,T3,0.6105679
NSA2,856863,T3,0.6095413
SNU66,854485,T3,0.6087719
CYS3,851221,T3,0.60768515
TED1,854772,T3,0.60570526
APE1,853758,T3,0.60540426
MSY1,856007,T3,0.60462296
SEC15,852618,T3,0.604146
CYS4,853059,T3,0.603994
ADA2,852059,T3,0.6022723
DBP5,854211,T3,0.60009456
DLD3,856638,T3,0.5996513
PEP4,855949,T3,0.5987356
ARC1,852773,T3,0.5984114
DBP1,855984,T3,0.59733343
ALA1,854513,T3,0.59622175
GNP1,852121,T3,0.59539187
SMC4,850775,T3,0.59437394
ARF2,851418,T3,0.5937207
RPL15A,850716,T3,0.5931121
NA,850876,T3,0.5913663
GCD1,854434,T3,0.59079146
UTP23,854165,T3,0.59012896
PTP1,851368,T3,0.58832574
VOA1,852998,T3,0.5833894
STV1,855076,T3,0.58202064
GCN2,851877,T3,0.58193016
SEC31,851332,T3,0.58179855
MDM38,854130,T3,0.5807742
COY1,853675,T3,0.5784215
ROD1,854183,T3,0.577566
HIS2,850581,T3,0.5748019
HSP78,851845,T3,0.5747831
RRP5,855269,T3,0.57289743
MUK1,856035,T3,0.57265925
PRP11,851518,T3,0.57250357
SSC1,853503,T3,0.57215214
POL5,856655,T3,0.5715569
SEC63,854428,T3,0.5714719
NA,855236,T3,0.5705707
NA,854908,T3,0.569958
GYP5,855827,T3,0.56911683
TIF11,855302,T3,0.5677185
SSD1,851887,T3,0.56769204
MIC26,853150,T3,0.56544304
SPE2,854105,T3,0.56419533
UTP5,852007,T3,0.56409717
NA,852000,T3,0.5640366
BSP1,856301,T3,0.56352186
ALE1,854346,T3,0.5633453
TRS31,852083,T3,0.56144524
NA,856212,T3,0.560765
LSC1,854310,T3,0.55833817
YDJ1,855661,T3,0.5576651
MRP4,856384,T3,0.55762887
UTP13,850919,T3,0.5572736
HEM3,851322,T3,0.5555271
SRB2,856437,T3,0.55538225
SNF7,850712,T3,0.55530715
AIM18,856605,T3,0.5551387
SYP1,850396,T3,0.5548717
CYT2,853775,T3,0.5548475
HSP31,852146,T3,0.5540186
ORM1,852926,T3,0.5537845
COQ3,854057,T3,0.5524297
TAE1,852564,T3,0.55067027
FUN12,851196,T3,0.5505579
TRA1,856499,T3,0.5484667
VPS27,855739,T3,0.54823756
ERP1,851264,T3,0.5482161
SRO9,850320,T3,0.54776543
SFH1,851032,T3,0.5477289
NUP57,853016,T3,0.54714024000000006
SEC26,851824,T3,0.5446174
SEC13,850905,T3,0.54318774
SYN8,851219,T3,0.5425427
PDI1,850314,T3,0.54159474
GPP2,856791,T3,0.5409374
NA,853027,T3,0.5409341
VAC8,856702,T3,0.54050255
TRP2,856824,T3,0.5388974
ISC1,856739,T3,0.53858566
COQ4,851785,T3,0.53840184
YHI9,856424,T3,0.53752947
NA,850922,T3,0.5375147
PXP2,853575,T3,0.5374688
ERG12,855248,T3,0.53637445
RIB4,854022,T3,0.5350027
GTB1,851807,T3,0.5344353
EXO70,853359,T3,0.53266525
HCR1,850889,T3,0.53149813
MRP51,855985,T3,0.53137267
TCB3,854903,T3,0.52849996
MRT4,853860,T3,0.5275173
CTR1,856241,T3,0.52745134
LHS1,853789,T3,0.52623785
KTR1,854266,T3,0.5258448
TMT1,856922,T3,0.5245782
STR2,853594,T3,0.52428263
BRO1,856021,T3,0.52343786
COQ6,853170,T3,0.5226332
XDJ1,850779,T3,0.522462
CYM1,852041,T3,0.52154183
SEG1,855110,T3,0.5213144
KTR3,852504,T3,0.52040094
DNM1,850686,T3,0.5187922
ECM2,852357,T3,0.51845694
MIC60,853886,T3,0.5172281
MHP1,853408,T3,0.5161299
CWH41,852857,T3,0.515002
MRS6,854552,T3,0.5145078
ADE2,854295,T3,0.5141579
TRM2,853930,T3,0.51344347
PRP39,854960,T3,0.5124781
LTP1,856187,T3,0.5104873
GDI1,856876,T3,0.5098417
SWP82,850495,T3,0.50952697
LAC1,853861,T3,0.50703776
SEC27,852740,T3,0.50676465
CSC1,850942,T3,0.50504565
ESS1,853475,T3,0.5035914
PDE1,852644,T3,0.5019164
NA,851411,T3,0.5013616
ERV46,851256,T3,0.49983215
MPD2,854065,T3,0.49952915
PKC1,852169,T3,0.4993192
YCK2,855568,T3,0.49922276
TRR2,856506,T3,0.49915814
NA,851059,T3,0.49913454
IDH1,855691,T3,0.49881524
ECM29,856355,T3,0.4983766
SNF2,854465,T3,0.49747562
DGK1,854488,T3,0.49620962
AFG3,856737,T3,0.49608505
RPO21,851415,T3,0.49606514
SLH1,853187,T3,0.4959426
NAT5,854427,T3,0.494699
SEG2,853756,T3,0.4944312
CDC55,852685,T3,0.49351072
DBP8,856574,T3,0.49257421
BOL3,851251,T3,0.4922601
RNR2,853427,T3,0.4919231
CHS5,851041,T3,0.49129546
END3,855640,T3,0.49084842
DYS1,856465,T3,0.49001718
FUB1,850439,T3,0.48750043
DAP2,856423,T3,0.48707652
NA,854457,T3,0.48611796
SIS2,853946,T3,0.48498297
TYR1,852464,T3,0.48420107
STE12,856484,T3,0.48399973
NA,850452,T3,0.48232114
XPT1,853597,T3,0.48058748
RTS1,854179,T3,0.47996855
DPL1,851888,T3,0.47961688
SDS23,852824,T3,0.47949266
PHB1,853033,T3,0.47900546
YPT52,853884,T3,0.4788568
ARO9,856539,T3,0.47604096
UBX4,855089,T3,0.47566867
SFM1,854186,T3,0.47544032
SOL2,850437,T3,0.47470498
BCY1,854778,T3,0.47457653
GBP2,850346,T3,0.47393382
COR1,852235,T3,0.47281468
MRPL17,855469,T3,0.47239423
SPC1,853467,T3,0.4710096
ABP140,854414,T3,0.4698285
MTD1,853955,T3,0.46605945
BNA3,853386,T3,0.46431637
ARF3,854261,T3,0.4637537
MDR1,852992,T3,0.46308798
PHB2,853146,T3,0.45996213
NMD2,856476,T3,0.45990986
INM1,856442,T3,0.45978153
ARO4,852551,T3,0.45939398
PTC1,851558,T3,0.45889175
TIF4631,853071,T3,0.45668447
KAR2,853418,T3,0.45563948
GLO2,851865,T3,0.45207298
LSG1,852779,T3,0.45169938
BMH2,851676,T3,0.45146242
STE2,850518,T3,0.4510607
CYT1,854231,T3,0.450804
PNP1,850906,T3,0.4496882
PTR2,853968,T3,0.44958615
MPT5,852697,T3,0.44888115
MRPL3,855039,T3,0.44872177
IMP4,855649,T3,0.44713175
BOI2,856850,T3,0.4455861
GCD14,853317,T3,0.4451387
RSM24,851755,T3,0.44502127
SRM1,852782,T3,0.44452998
SEC16,856020,T3,0.44406396
CBP2,856347,T3,0.44395423
SUB1,855055,T3,0.44344956
UGO1,852081,T3,0.44258118
MRP1,851948,T3,0.4425806
ZRC1,855284,T3,0.44243526
GRS1,852418,T3,0.44231415
SIN3,854158,T3,0.4388516
RPL4B,851575,T3,0.43766147
FAA1,854495,T3,0.43732643
DPB2,856305,T3,0.43645358
YPK1,853733,T3,0.4350555
CDC42,850930,T3,0.4320538
RGA2,851985,T3,0.43160748
SRP1,855532,T3,0.4306929
GTS1,852694,T3,0.42929435
GET3,851458,T3,0.4292326
VHS3,854220,T3,0.42846537
SLA1,852276,T3,0.42790896
VAM6,851482,T3,0.427855
AIM6,851361,T3,0.4268303
REX4,854075,T3,0.42541325
ATG26,850886,T3,0.42444348
AVT1,853457,T3,0.42443585
FAS2,855845,T3,0.4216652
LAP2,855682,T3,0.4202962
MCM2,852258,T3,0.41995907
TVP23,851657,T3,0.4199244
PUS1,855889,T3,0.41988966
FUM1,855866,T3,0.41686916
RKM1,855893,T3,0.41676414
BET4,853421,T3,0.41606355
NMA111,855600,T3,0.41341734
EPS1,854812,T3,0.41258335
SKI7,854243,T3,0.41095877
LEA1,855888,T3,0.40972996
TAH1,850424,T3,0.4085747
AIM36,855189,T3,0.40743935
CDC48,851431,T3,0.40665543
RRF1,856433,T3,0.40640417
BDH1,851239,T3,0.40631175
EMI2,852128,T3,0.4056151
UBR1,853096,T3,0.40503645
PET54,853137,T3,0.4046712
BZZ1,856514,T3,0.40378022
OTU1,850500,T3,0.4033417
PFK26,854699,T3,0.4027866
RLP7,855730,T3,0.39967912
CCA1,856915,T3,0.39963746
RAV1,853490,T3,0.39959002
AYR1,854682,T3,0.39917326
RMD9,852771,T3,0.3989066
ATP1,852177,T3,0.39836589
ACS1,851245,T3,0.3965354
CIN4,855169,T3,0.3958739
HRB1,855728,T3,0.39510608
PUS7,854417,T3,0.39462543
RPB3,854791,T3,0.391582
ECM25,853229,T3,0.39156014
DDR48,855210,T3,0.3910768
MPS3,853434,T3,0.389933
GPD2,854095,T3,0.3898337
YPP1,853112,T3,0.38980007
NUP2,851048,T3,0.38901645
PRP19,850623,T3,0.38788724
NA,855042,T3,0.3878367
CDC53,851424,T3,0.3845966
SEC66,852469,T3,0.382967
ASK10,852989,T3,0.3826139
MRPS18,855410,T3,0.38213903
COX13,852684,T3,0.38072777
BNA5,850933,T3,0.37994313
NA,855128,T3,0.37946963
GLO3,856859,T3,0.37850076
THS1,854732,T3,0.37849736
PRP43,852757,T3,0.37783885
NA,850993,T3,0.37729239999999997
CCT7,853333,T3,0.3746256
RCN2,854395,T3,0.37457842
VMA8,856659,T3,0.37440312
NSP1,853409,T3,0.37191528
APA1,850307,T3,0.3715005
MDY2,854038,T3,0.37126064
URA5,854865,T3,0.37029302
NA,851825,T3,0.37022066
NUP60,851263,T3,0.3683591
HSF1,852806,T3,0.36827052
LEU4,855619,T3,0.36675775
RIB3,852098,T3,0.36589754
AGP1,850333,T3,0.36526883
SKI3,856319,T3,0.3648839
RPC34,855737,T3,0.3645248
TAF10,851745,T3,0.3644066
HAS1,855335,T3,0.36363983
DBF2,852984,T3,0.36211133
UGP1,853830,T3,0.36134267
CCR4,851212,T3,0.36002564
HEL2,851859,T3,0.3571775
RNR4,853091,T3,0.35675585
EDE1,852233,T3,0.35526252
ALD4,854556,T3,0.35459256
TIP41,856153,T3,0.35336852
TEF1,856195,T3,0.35287982
KSP1,856482,T3,0.35138413
PUT2,856432,T3,0.35074902
KGD2,851726,T3,0.3491615
ATG18,850577,T3,0.34857526
BNI1,855450,T3,0.34830856
UTP22,852982,T3,0.34629905
UTP4,851924,T3,0.34620667
NA,2746859,T3,0.34438515
DSK2,855319,T3,0.34315276
RAM1,851468,T3,0.3425079
DAM1,853010,T3,0.34223384
CUZ1,855567,T3,0.34215522
CRM1,853133,T3,0.34143716
TSC3,852350,T3,0.34055465
NA,855688,T3,0.33927363
CWC27,856041,T3,0.33853137
CAR1,855993,T3,0.33758807
DMA2,855607,T3,0.33448434
APS1,850868,T3,0.334319
SNF4,852763,T3,0.33387232
NOP10,856471,T3,0.33336926
RNA14,855083,T3,0.33210492
AAP1,856443,T3,0.33124948
MEU1,850704,T3,0.3301332
MTR4,853397,T3,0.32643068
MEH1,853876,T3,0.3256364
CDC24,851190,T3,0.3250838
ERP2,851226,T3,0.32474136
YPT32,852662,T3,0.32317632
FDC1,852152,T3,0.32297564
AKR1,851857,T3,0.3216822
SAP190,853899,T3,0.32165784
VPH1,854444,T3,0.32157087
MOT2,856799,T3,0.31791663
NUS1,851334,T3,0.31733918
RPH1,856916,T3,0.31550604
DUT1,852554,T3,0.31542265
BUR6,856904,T3,0.31538272
UBA2,851998,T3,0.31467843
ILV3,853473,T3,0.31367588
NAS6,853147,T3,0.3135661
SET3,853900,T3,0.3133397
DPS1,850643,T3,0.31315005
GDH1,854557,T3,0.31314433
MRPL28,852073,T3,0.3123589
GEA1,853488,T3,0.3115809
LCB1,855342,T3,0.31148672
ROM2,851086,T3,0.30993104
CKI1,850824,T3,0.30988264
SEC72,850999,T3,0.3094902
YAP1802,853157,T3,0.30652612
TOM70,855602,T3,0.30624217
GSY2,850962,T3,0.30612397
NOP9,853445,T3,0.3058858
HSP82,855836,T3,0.30583024
MSP1,852915,T3,0.3055358
MDH1,853777,T3,0.3052168
EXO84,852398,T3,0.30440855
MYO2,854504,T3,0.30369925
POA1,852310,T3,0.30354202
AST2,856838,T3,0.30342615
TYS1,853097,T3,0.30236316
CAB1,852144,T3,0.30146337
PET10,853920,T3,0.30067897
TBF1,855975,T3,0.3006239
HSP104,850633,T3,0.30036938
ARC40,852536,T3,0.29989314
LHP1,851509,T3,0.2996292
YNK1,853798,T3,0.29871193
SKY1,855256,T3,0.2980193
ARG7,855084,T3,0.2977152
NUP145,852788,T3,0.29698205
EMI1,852125,T3,0.2969489
FLC2,851246,T3,0.29372942
GUS1,852606,T3,0.2932055
RTG2,852640,T3,0.292444
AOS1,856310,T3,0.29206276
CKA2,854227,T3,0.29180837
STB3,851747,T3,0.29103017
POM34,850705,T3,0.2878163
GIP3,855967,T3,0.28778195
KEL1,856563,T3,0.28770566
STE4,854387,T3,0.28601897
NPY1,852813,T3,0.2857802
NOP1,851548,T3,0.2850244
ATG7,856576,T3,0.28455627
YTA6,856031,T3,0.28388393
GET4,854335,T3,0.28354
EFT1,854301,T3,0.283269
SPE3,856182,T3,0.28270268
GIR2,851730,T3,0.28215238
SDS22,853641,T3,0.28200936
SGM1,853598,T3,0.28196406
NA,852690,T3,0.28054857
DPB4,851699,T3,0.28015733
NUP159,854691,T3,0.27978754
HER1,854402,T3,0.27967793
SBP1,856351,T3,0.27920127
TUB2,850506,T3,0.2789029
BBC1,853433,T3,0.27832335
PSP2,854991,T3,0.27795637
CIA2,856522,T3,0.2774279
RPL3,854229,T3,0.27719402
NIF3,852651,T3,0.27695918
ADE17,855149,T3,0.2765385
PDS5,855099,T3,0.276101
PRP8,856570,T3,0.27601337
PTC5,854257,T3,0.27403975
ISA2,856180,T3,0.27394998
RRD2,855951,T3,0.27166903
GTR2,853072,T3,0.27018178
CDC1,851763,T3,0.26965094
MVD1,855779,T3,0.2672822
EDC1,852650,T3,0.26719055
GPD1,851539,T3,0.26563886
VAS1,852986,T3,0.26388133
RIE1,853165,T3,0.2637248
YCK3,856860,T3,0.262774
CRN1,851148,T3,0.2626686
HYR1,854855,T3,0.2616017
SWP1,855180,T3,0.26113153
DFM1,852020,T3,0.26070476
AIP1,855117,T3,0.26028728
GPT2,853941,T3,0.25986123
RTT10,855919,T3,0.25918877
RPN2,854735,T3,0.2590176
CHM7,853398,T3,0.25793314
VMA13,856148,T3,0.25765032
SMY2,852470,T3,0.25641263
MED6,856455,T3,0.25428677
SHE3,852427,T3,0.2535628
KIN2,850785,T3,0.252697
MOD5,854448,T3,0.25183773
GCD11,856746,T3,0.24995703
DAP1,855933,T3,0.24903625
RIA1,855558,T3,0.24889874
SAM4,855855,T3,0.24837637
EMP47,850496,T3,0.24808764
TAN1,852619,T3,0.24761176
HSL7,852431,T3,0.24492931
AMD1,854973,T3,0.24351537
NA,855112,T3,0.24238807
NA,852342,T3,0.24203157
ISW2,854480,T3,0.24173594
ARO3,851605,T3,0.24032897
LSB1,853037,T3,0.24019301
NVJ2,856207,T3,0.23981494
CDC123,850912,T3,0.23970938
PFK2,855245,T3,0.23862684
PHO2,851452,T3,0.23719311
NA,856270,T3,0.23688841
HIS7,852550,T3,0.2366122
BUD6,851029,T3,0.2359035
GCG1,856910,T3,0.23540354
GEA2,856691,T3,0.2349369
CAR2,851158,T3,0.2338283
PPZ1,854992,T3,0.23240554
TLG1,852079,T3,0.23158571
MRPS8,855190,T3,0.230968
FIP1,853555,T3,0.23093033
HTS1,856145,T3,0.23061156
MIG1,852848,T3,0.22940189
NA,856812,T3,0.2289412
PRE5,855362,T3,0.22850704
TYW3,852832,T3,0.22830749
DUS1,854895,T3,0.22727299
RPL6B,851169,T3,0.2253558
SRB5,852996,T3,0.22515059
DID4,853868,T3,0.22505759
