GENENAME,ENTREZID,Time,Score
SYN8,851219,T15,-0.33040485000000003
PBN1,850305,T15,-0.3315817
NA,855831,T15,-0.3321917
CRN1,851148,T15,-0.33222097
GPT2,853941,T15,-0.3331704
HSP31,852146,T15,-0.33547413
CHZ1,856752,T15,-0.33550596
RPL27A,856401,T15,-0.3356673
PIB2,852861,T15,-0.3368227
RKM3,852318,T15,-0.33718243
SGT1,854222,T15,-0.3385933
NA,856756,T15,-0.33934826
NA,852346,T15,-0.33996177
NUG1,856723,T15,-0.34135082
DDI1,856886,T15,-0.34228545
CAP2,854777,T15,-0.3442775
FUN30,851214,T15,-0.34639645
SHB17,853917,T15,-0.34689805
MSR1,856491,T15,-0.34717214
NA,852526,T15,-0.34812784
NSA1,852767,T15,-0.3516717
SCS7,855315,T15,-0.35192066
PHO87,850403,T15,-0.35269928
ERG26,852883,T15,-0.3532647
ARG82,851753,T15,-0.3563701
NA,856896,T15,-0.35651767
ACC1,855750,T15,-0.3572577
VIP1,851126,T15,-0.35746804
CPA2,853573,T15,-0.35776925
FRQ1,851979,T15,-0.361004
SFB2,855678,T15,-0.3626762
IVY1,851815,T15,-0.36357355
PEP4,855949,T15,-0.36416864
TOM20,852973,T15,-0.36429694
LRP1,856481,T15,-0.36473548
LAS17,854353,T15,-0.3661018
RPS22A,853249,T15,-0.36865786
ATG8,852200,T15,-0.3693112
CHD1,856911,T15,-0.36966708
CYS4,853059,T15,-0.37146235
TAF4,855017,T15,-0.3717587
VPS29,856403,T15,-0.3730636
HHF1,852294,T15,-0.3739519
TAF14,855974,T15,-0.37414473
TEX1,855468,T15,-0.3742795
NA,852244,T15,-0.37654537
VAM6,851482,T15,-0.37686813
ADE1,851272,T15,-0.37723708
SDH4,851758,T15,-0.37762913
PRE5,855362,T15,-0.38142753
MPD2,854065,T15,-0.38248014
COR1,852235,T15,-0.38284892
TFS1,850875,T15,-0.3841948
RKM4,851844,T15,-0.3844092
UBP13,852212,T15,-0.38562047
UTP25,854717,T15,-0.3857299
TIM50,856042,T15,-0.3898456
LEO1,854290,T15,-0.3911358
NA,855141,T15,-0.39115763
BUL2,854929,T15,-0.3913577
SHG1,852561,T15,-0.39181983
PCS60,852523,T15,-0.39212874
EGD1,856070,T15,-0.39245725
SHE1,852249,T15,-0.3938632
SNQ2,851574,T15,-0.39709306
LAP3,855482,T15,-0.39818013
CUE4,854871,T15,-0.3995173
GRX7,852302,T15,-0.40082452
MCM3,856680,T15,-0.40502608
PKH1,852101,T15,-0.40570176
NGL2,855329,T15,-0.4087175
HMO1,851754,T15,-0.41029692
YRA1,851988,T15,-0.41064435
AFG3,856737,T15,-0.41066062
ERV1,852916,T15,-0.41136074
DOG2,856439,T15,-0.41398057
TAF6,852766,T15,-0.41585594
PPM1,852045,T15,-0.41611457
EXG2,851848,T15,-0.41998535
FIP1,853555,T15,-0.42096674
RCF1,854978,T15,-0.42111945
RSM25,854715,T15,-0.4211951
PEP5,855271,T15,-0.42138892
CHO2,853061,T15,-0.42392114
DFG5,855278,T15,-0.42844534
GLK1,850317,T15,-0.4287632
ABP1,850450,T15,-0.42904752
DIG2,852091,T15,-0.4302174
FCF2,850740,T15,-0.43048656
VAS1,852986,T15,-0.4306726
SNF5,852592,T15,-0.43108815
RIX7,850625,T15,-0.4339422
ETR1,852314,T15,-0.43415904
CCT7,853333,T15,-0.43423566
BNI5,855555,T15,-0.43698016
CDC24,851190,T15,-0.43700218
GAS1,855355,T15,-0.43733013
STE24,853581,T15,-0.43736926
VTC5,851663,T15,-0.4398711
DDR48,855210,T15,-0.4400779
GCN1,852680,T15,-0.44035506
TRR2,856506,T15,-0.44043142
PUB1,855716,T15,-0.44747195
GAL83,856749,T15,-0.4478234
ARF2,851418,T15,-0.44891968
COG1,852649,T15,-0.44963893
PCF11,851814,T15,-0.4504832
PKC1,852169,T15,-0.45331383
TED1,854772,T15,-0.45364368
RAD23,856674,T15,-0.45436478
SCY1,852797,T15,-0.45524552
GPA1,856394,T15,-0.45744103
RPO31,854283,T15,-0.45848608
MET10,850588,T15,-0.4585845
SPC3,850755,T15,-0.45966
CCT6,851768,T15,-0.4604991
ESC1,855259,T15,-0.46132508
HCR1,850889,T15,-0.46141145
UME6,851788,T15,-0.4616027
RRP4,856466,T15,-0.46160746
ILV5,851069,T15,-0.46268037
SHE10,852623,T15,-0.46273264
SSA4,856840,T15,-0.4649644
POP2,855788,T15,-0.4665174
MRH1,851597,T15,-0.4673606
SMC1,850540,T15,-0.47056177
SLC1,851508,T15,-0.4708916
PFK1,853155,T15,-0.47134253
RFA2,855404,T15,-0.47259715
HSP104,850633,T15,-0.47404587
UGP1,853830,T15,-0.4747732
STR2,853594,T15,-0.4768634
ATP4,856027,T15,-0.47783536
MNP1,852811,T15,-0.48022756
SKP1,851928,T15,-0.48247927
GGA2,856508,T15,-0.4835135
GPH1,856289,T15,-0.485098
IES3,850741,T15,-0.4878124
YPP1,853112,T15,-0.4885267
MGR1,850313,T15,-0.48913354
LYS2,852412,T15,-0.4894579
PRX1,852215,T15,-0.49060443
ARF1,851335,T15,-0.49224877
ECM21,852173,T15,-0.4927829
GCG1,856910,T15,-0.4929936
ATP18,854893,T15,-0.4939251
PUP1,854328,T15,-0.4939936
MOD5,854448,T15,-0.49413663
RPS12,854551,T15,-0.49523795
TAF11,854993,T15,-0.49585736
TMN2,851685,T15,-0.49673462
MRP4,856384,T15,-0.49722195
PFK2,855245,T15,-0.49730492
NIC96,850552,T15,-0.49745172
EAF3,856134,T15,-0.4975168
RPL7A,852804,T15,-0.49756408
ASN2,853025,T15,-0.49861246
GCN3,853896,T15,-0.4991726
PTM1,853827,T15,-0.4994585
RPT1,853712,T15,-0.49974638
DGK1,854488,T15,-0.5011383
SAP190,853899,T15,-0.50251544
TMA46,854258,T15,-0.50422835
FIS1,854745,T15,-0.50736177
LNP1,856599,T15,-0.50809497
MRP1,851948,T15,-0.50817484
NA,851411,T15,-0.5086311
GAD1,855291,T15,-0.50922906
MRPS35,853075,T15,-0.5116018
FCP1,855320,T15,-0.5118296
NA,850993,T15,-0.5123686
GLN1,856147,T15,-0.5124195
RPP2A,854118,T15,-0.5133517
BRO1,856021,T15,-0.5140513
TFB1,851906,T15,-0.5158409
MSY1,856007,T15,-0.51699615
NIT2,853316,T15,-0.5183829
HSM3,852575,T15,-0.51881
ADA2,852059,T15,-0.5211417
ADK2,856917,T15,-0.5232183
RFA3,853266,T15,-0.5244284
RNA1,855275,T15,-0.5260392
RPN12,850613,T15,-0.5261297
CBP4,853085,T15,-0.5266838
GBP2,850346,T15,-0.5276919
SEC23,856311,T15,-0.53028667
PRP19,850623,T15,-0.5303121
RTT103,851884,T15,-0.5306683
ALG9,855502,T15,-0.53075105
EMP70,850772,T15,-0.53119195
FPR3,854901,T15,-0.53130907
IKI3,851100,T15,-0.5331998
NA,856271,T15,-0.5348201
AHP1,850799,T15,-0.5362849
STV1,855076,T15,-0.53673375
CYR1,853452,T15,-0.5367918
CPR1,851733,T15,-0.537546
RQC2,856098,T15,-0.53791195
SDS23,852824,T15,-0.5393419
RRT2,852548,T15,-0.5396541
HRD3,850904,T15,-0.54001653
RSC8,850598,T15,-0.5428541
PET10,853920,T15,-0.5439197
NCB2,852006,T15,-0.54744464
PRO2,854501,T15,-0.54834825
GID8,855166,T15,-0.54935145
DLD3,856638,T15,-0.55006886
ATP11,855401,T15,-0.55175805
NA,850809,T15,-0.55345047
HXT3,851946,T15,-0.55347896
MIT1,856711,T15,-0.55354726
AYR1,854682,T15,-0.5548198
SYO1,851497,T15,-0.5548666
ESBP6,855598,T15,-0.555001
HSP26,852364,T15,-0.5554205
POF1,850310,T15,-0.55571985
PFK26,854699,T15,-0.5561191
NA,853182,T15,-0.5564136
COQ8,852758,T15,-0.55968356
SGT2,854168,T15,-0.56129134
MGM101,853609,T15,-0.5613043
PHO2,851452,T15,-0.5613111
TRS120,852016,T15,-0.56163067
BNA6,850608,T15,-0.5617536
CWC21,852093,T15,-0.56285167
YBP1,852517,T15,-0.5653106
MPM1,853379,T15,-0.56780815
PRS2,856836,T15,-0.56854856
AGP1,850333,T15,-0.5686543
KKQ8,853686,T15,-0.56896603
SPT6,853011,T15,-0.56974024
SWH1,851286,T15,-0.5706381
RCM1,855709,T15,-0.57075584
VMA8,856659,T15,-0.57159984
SUM1,851905,T15,-0.5716385
NUT1,852726,T15,-0.5731698
POR1,855669,T15,-0.5763654
NA,850570,T15,-0.5768056
NA,855112,T15,-0.57871425
PGA3,854914,T15,-0.5793457
FES1,852397,T15,-0.57949823
TRL1,853358,T15,-0.5796001
YRA2,853666,T15,-0.58138365
OPY1,852426,T15,-0.584468
NUP2,851048,T15,-0.587481
UBX7,852576,T15,-0.5876662
ASK10,852989,T15,-0.5887677
STE23,851105,T15,-0.58986235
RDI1,851420,T15,-0.5901414
PHO86,853325,T15,-0.59066474
RPS3,855543,T15,-0.59191495
YHI9,856424,T15,-0.5921793
PSP2,854991,T15,-0.5931554
KRS1,851607,T15,-0.5933527
FSH2,855262,T15,-0.59439445
LST8,855726,T15,-0.59466636
NUP133,853957,T15,-0.59633255
GPX2,852546,T15,-0.5986393
COX6,856448,T15,-0.59945637
EDC3,856700,T15,-0.6025108
RRP7,850326,T15,-0.604358
CYC3,851192,T15,-0.60478795
GLN4,854339,T15,-0.60497564
GCD11,856746,T15,-0.6058328
MRPL17,855469,T15,-0.6066714
ADE17,855149,T15,-0.6072864
SED4,850431,T15,-0.60743034
TRP1,851570,T15,-0.6075449
NA,852192,T15,-0.60878575
RTT106,855515,T15,-0.6097176
PAM18,850694,T15,-0.6109784
CAT5,854292,T15,-0.61193544
AIP1,855117,T15,-0.61392826
MEH1,853876,T15,-0.6157477
RPT4,854433,T15,-0.61672753
NA,851182,T15,-0.61746943
LCB1,855342,T15,-0.6175623
GPI16,856595,T15,-0.61841166
HEH2,852069,T15,-0.6200763
RPT5,854284,T15,-0.62024784
CAB2,854726,T15,-0.6204345
LSC1,854310,T15,-0.6215876
RPB3,854791,T15,-0.6218345
HIS4,850327,T15,-0.6218635
RBK1,850402,T15,-0.62317514
LTV1,853714,T15,-0.62470585
NAB6,854922,T15,-0.62688255
QRI1,851455,T15,-0.62708795
GCD7,850998,T15,-0.62899685
HEM4,854452,T15,-0.6296942
SDS22,853641,T15,-0.63216496
GNP1,852121,T15,-0.63223326
HRP1,853997,T15,-0.6342267
UTP18,853376,T15,-0.63459176
BUD2,853770,T15,-0.635018
DIS3,854138,T15,-0.6356319
NPL3,852042,T15,-0.63717747
LOA1,856261,T15,-0.637542
RRP43,850401,T15,-0.63812566
UGA2,852291,T15,-0.6386779
ENV9,854420,T15,-0.6386839
ZRC1,855284,T15,-0.63881946
DPB4,851699,T15,-0.63913846
NA,855249,T15,-0.64007187
SNU13,856687,T15,-0.64068365
SIS2,853946,T15,-0.6411928
RAV1,853490,T15,-0.6417266
GCN2,851877,T15,-0.6425372
NA,856245,T15,-0.6441016
IST3,854821,T15,-0.64422846
NA,856204,T15,-0.6454524
CDC19,851193,T15,-0.6459105
CCL1,856136,T15,-0.64746696
CSR1,851096,T15,-0.64785784
YAP1,855005,T15,-0.6479394
PDI1,850314,T15,-0.65085334
FPR4,851170,T15,-0.651568
OSH3,856472,T15,-0.65222394
MAS1,850860,T15,-0.6547067
SSQ1,851084,T15,-0.6568645
PPA2,855309,T15,-0.65921915
ACO2,853230,T15,-0.6596737
VPS27,855739,T15,-0.6599778
RRP46,852987,T15,-0.66013545
VPS21,854256,T15,-0.6617902
YET1,853800,T15,-0.66368186
NA,856873,T15,-0.6643041
GDH2,851311,T15,-0.66620415
DUG1,850605,T15,-0.6663768
NPL4,852468,T15,-0.66945136
PDR15,852015,T15,-0.6696353
URA7,852241,T15,-0.6734879
NOP2,855664,T15,-0.67374617
ICS2,852454,T15,-0.67409134
RPO41,850507,T15,-0.67451525
CWP1,853766,T15,-0.6747962
RAD2,853174,T15,-0.67586815
HSP82,855836,T15,-0.6764424
SPC34,853909,T15,-0.6765911
MSH2,854063,T15,-0.6811712
CTT1,852979,T15,-0.6839738
PLB1,855020,T15,-0.6848209
GYP5,855827,T15,-0.6849785
SAP1,856771,T15,-0.6854655
UFD4,853859,T15,-0.68606937
IST2,852382,T15,-0.6873
ARO4,852551,T15,-0.6877933
RIE1,853165,T15,-0.68873894
CEM1,856790,T15,-0.69062126
PMT4,853608,T15,-0.6914258
FOL3,855140,T15,-0.69280374
ERG12,855248,T15,-0.6928692
TSA1,854980,T15,-0.69315535
NNF2,852980,T15,-0.69324225
NOP1,851548,T15,-0.69430697
ABF2,855094,T15,-0.69534516
URN1,856275,T15,-0.69721663
ERG8,855260,T15,-0.69899225
TIF35,852039,T15,-0.6993325
NA,852496,T15,-0.6996883
VPS64,851781,T15,-0.70293796
DUG3,855530,T15,-0.7062133
NA,852945,T15,-0.7090175
NA,852342,T15,-0.7107633
MCT1,854396,T15,-0.7116423
ARG7,855084,T15,-0.7121693
MST28,851284,T15,-0.715181
MET5,853602,T15,-0.71739393
MRC1,850297,T15,-0.71972346
VPS16,856062,T15,-0.7209148
VAC14,851102,T15,-0.72111577
RKI1,854262,T15,-0.7238521
NNT1,850991,T15,-0.7243913
GEA2,856691,T15,-0.72636
HSL7,852431,T15,-0.7282839
NBP2,851740,T15,-0.7285666
CDC8,853520,T15,-0.72926325
DET1,851621,T15,-0.7295904
SDC1,852080,T15,-0.7332918
IGO1,855565,T15,-0.7360889
NHA1,850829,T15,-0.73670304
NGG1,851756,T15,-0.73834306
PEX3,851929,T15,-0.738599
ACS1,851245,T15,-0.73961234
DCP2,855605,T15,-0.7407509
MTR3,853062,T15,-0.74167365
PLP2,854456,T15,-0.74242634
DPL1,851888,T15,-0.7431155
SET1,856519,T15,-0.7443416
CUE1,855306,T15,-0.74764335
TRM112,855782,T15,-0.74776745
RSM7,853578,T15,-0.75091463
FAD1,851516,T15,-0.7524274
COQ5,854930,T15,-0.7533731
TCB1,854253,T15,-0.75362027
SWC4,852885,T15,-0.7540078
KRR1,850298,T15,-0.7571471
GLN3,856763,T15,-0.7577212
PSE1,855356,T15,-0.75833714
ISW2,854480,T15,-0.7599219
ERG20,853272,T15,-0.7609243
SPT8,850744,T15,-0.7615048
NA,851066,T15,-0.7616197
REF2,851776,T15,-0.7616912
RPN6,851461,T15,-0.76239514
CCA1,856915,T15,-0.76315296
YPT52,853884,T15,-0.7648661
TRM3,851446,T15,-0.7671924
SIW14,855699,T15,-0.76737607
MEU1,850704,T15,-0.7678337
NA,856728,T15,-0.7678674
MCY1,852895,T15,-0.7684624
ALG2,852815,T15,-0.769399
RPS2,852754,T15,-0.7741022
RXT2,852392,T15,-0.7744211
HAM1,853532,T15,-0.77467716
RSM26,853565,T15,-0.77557063
HEL2,851859,T15,-0.7759636
BOS1,850767,T15,-0.7763869
RRP8,851656,T15,-0.77800035
RAI1,852646,T15,-0.7788205
RPB4,853301,T15,-0.7799276
PMI40,856720,T15,-0.78405446
PRP8,856570,T15,-0.78411007
FAS2,855845,T15,-0.7855288
TIM12,852388,T15,-0.7861098
KGD1,854681,T15,-0.78613156
SKI8,852659,T15,-0.78767854
SKI3,856319,T15,-0.7881474
SCL1,852873,T15,-0.78954387
MRPL35,851921,T15,-0.79029584
MTG2,856573,T15,-0.79037774
REB1,852338,T15,-0.79049605
AIM17,856365,T15,-0.7943002
YTM1,854446,T15,-0.7952863
UTR1,853508,T15,-0.79629153
CCT3,853438,T15,-0.7982503
NA,853014,T15,-0.80009043
PBP1,853089,T15,-0.80026925
MOB2,850508,T15,-0.80061495
APS2,853521,T15,-0.80186164
SEC9,852892,T15,-0.8037585
SEC3,856726,T15,-0.80669343
RPH1,856916,T15,-0.80684495
SER33,854736,T15,-0.8069638
YLF2,856372,T15,-0.80749165999999994
GAL11,854106,T15,-0.80818915
SAF1,852583,T15,-0.80947214
EBP2,853682,T15,-0.81062424
CST6,854775,T15,-0.81081146
HEM12,851617,T15,-0.8119116
UBP2,854291,T15,-0.8127255
TDA9,854894,T15,-0.81272674
TIM44,854790,T15,-0.8222879
TRP4,851956,T15,-0.8223109
GAS3,855255,T15,-0.8224641
CBF5,850872,T15,-0.8225329
NOP6,851313,T15,-0.8246012
RPB8,854399,T15,-0.8250904
GRE3,856504,T15,-0.8254085
MET3,853466,T15,-0.8259696
DYS1,856465,T15,-0.8259882
TRM82,851743,T15,-0.8263984
OLA1,852313,T15,-0.8264237
SNU71,852896,T15,-0.8277092
YPI1,850553,T15,-0.8277166
SPC19,851782,T15,-0.8279957
EPS1,854812,T15,-0.82920945
GPN3,850944,T15,-0.8292538
SEC17,852230,T15,-0.829383
ANP1,856675,T15,-0.83065164
GGC1,851329,T15,-0.83092666
KXD1,852801,T15,-0.8313084
RPC19,855609,T15,-0.8319239
MAS2,856419,T15,-0.83331776
MSC6,854536,T15,-0.8333654
NUP57,853016,T15,-0.8336427
NA,855527,T15,-0.83372295
UBX4,855089,T15,-0.8343103
PTC1,851558,T15,-0.83560836
DUG2,852584,T15,-0.83644795
CDC14,850585,T15,-0.8372556
HNT1,851432,T15,-0.83939075
LAG1,856386,T15,-0.839659
YOP1,856140,T15,-0.8400471
FRA1,850630,T15,-0.8412265
CIN4,855169,T15,-0.84210056
SNL1,854796,T15,-0.8432152
CSL4,855489,T15,-0.8439964
PDB1,852522,T15,-0.84402776
ABF1,853748,T15,-0.84472203
THR1,856420,T15,-0.84638965
RTF1,852607,T15,-0.84826183
BNA5,850933,T15,-0.84888506
TPD3,851217,T15,-0.8490836
MOT2,856799,T15,-0.84928477
PGM1,853732,T15,-0.8499737
VPS1,853870,T15,-0.8500027
FAA1,854495,T15,-0.8516325
ROD1,854183,T15,-0.85171306
GPB1,854553,T15,-0.8523689
CTR9,854020,T15,-0.8531785
MCM2,852258,T15,-0.85331935
YPK1,853733,T15,-0.86044633
SUB2,851475,T15,-0.86278707
CPR6,850914,T15,-0.8638127
IES5,856827,T15,-0.86491454
ADE2,854295,T15,-0.8673589
CAR2,851158,T15,-0.8692422
PUF3,850647,T15,-0.87255263
PRD1,850301,T15,-0.8732382
NUP53,855184,T15,-0.87336123
MCM5,850980,T15,-0.8743539
RPL6B,851169,T15,-0.8752012
PRE9,853036,T15,-0.8805284
RTC5,854285,T15,-0.8827908
PDX3,852323,T15,-0.8834959
IRC24,854854,T15,-0.8856118
RET3,856097,T15,-0.8868698
KAR2,853418,T15,-0.88748604
GSH1,853344,T15,-0.8883737
SOL3,856568,T15,-0.8908363
RPL22B,850509,T15,-0.8909137
TAE1,852564,T15,-0.89234865
FSF1,854445,T15,-0.8990475
CSC1,850942,T15,-0.900731
GIS1,851670,T15,-0.90300256
RPS7A,854263,T15,-0.9057226
ACL4,851739,T15,-0.90577847
RHO1,856294,T15,-0.9059782
CYM1,852041,T15,-0.90699965
NA,851472,T15,-0.91046846
GDH3,851237,T15,-0.91049266
LPD1,850527,T15,-0.9106025
DJP1,854820,T15,-0.9112115
SEH1,852778,T15,-0.9116543
NA,855677,T15,-0.91460013
OTU2,856373,T15,-0.916329
CCS1,855054,T15,-0.9177536
SEC53,850499,T15,-0.92255664
MRPL22,855544,T15,-0.92439353
TOM71,856517,T15,-0.9249846
SRP21,853737,T15,-0.9252001
SCJ1,855254,T15,-0.92697847
YHM2,855282,T15,-0.9276851
TIM54,853392,T15,-0.92788666
SEC2,855449,T15,-0.92837894
MAK21,851632,T15,-0.9283913
AIM2,851248,T15,-0.9292896
SKG3,850884,T15,-0.9295188
EMP24,852675,T15,-0.92965716
COP1,851410,T15,-0.9319215
MKK2,855963,T15,-0.9342944
TFG1,853098,T15,-0.93483627
TPP1,855188,T15,-0.93548054
TUM1,854425,T15,-0.93683743
RPS19B,855414,T15,-0.93724275
EXO70,853359,T15,-0.93756604
ARP7,856146,T15,-0.93827647
ADE12,855501,T15,-0.93858576
SMY1,853783,T15,-0.93968153
SLA2,855478,T15,-0.93989646
ISC1,856739,T15,-0.94037694
ARO7,856173,T15,-0.94261324
RPL21A,852489,T15,-0.94341075
SEY1,854336,T15,-0.94534206
PRY2,853882,T15,-0.9455866
NNR2,853706,T15,-0.9475887
ROT2,852530,T15,-0.9492556
CYB5,855612,T15,-0.9514625
TCO89,855922,T15,-0.95510334
APT2,852051,T15,-0.9553643
CDC39,850455,T15,-0.9562477
TPM2,854668,T15,-0.9577686
OXA1,856898,T15,-0.959144
NA,850556,T15,-0.95930153
CCR4,851212,T15,-0.95978266
CDC10,850358,T15,-0.9599101
COX5B,854695,T15,-0.96005046
PDR17,855457,T15,-0.96014464
ZIM17,855406,T15,-0.9602461
RPC82,856320,T15,-0.9609865
FMT1,852270,T15,-0.96169466
BMH2,851676,T15,-0.96236783
TRM1,851698,T15,-0.9626136
ORM1,852926,T15,-0.9669655
DCS2,854344,T15,-0.9678905
SAC1,853668,T15,-0.9685929
PNP1,850906,T15,-0.9699599
BRN1,852180,T15,-0.97058886
VAM7,852660,T15,-0.9714881
OYE2,856584,T15,-0.9723575
MSI1,852494,T15,-0.9726324
HOC1,853538,T15,-0.97331566
GRX5,856048,T15,-0.9743719
ADH6,855368,T15,-0.97532547
RPD3,855386,T15,-0.97766167
RNR4,853091,T15,-0.98360866
KOG1,856593,T15,-0.9874388
ERG6,855003,T15,-0.98871547
VPS20,855101,T15,-0.989225
AST1,852209,T15,-0.9917191
NA,855588,T15,-0.99189615
RTT10,855919,T15,-0.9932798
HEM3,851322,T15,-0.99426055
CDC60,855943,T15,-0.9949657
IFA38,852456,T15,-0.99498355
NA,852087,T15,-0.99521124
NA,853377,T15,-0.99544454
ARL3,856056,T15,-0.99558365
POM34,850705,T15,-0.99671715
URA4,851139,T15,-0.99747294
BLM10,850541,T15,-0.99840015
RPB5,852451,T15,-0.9986346
PRE4,850611,T15,-1.0005312
GAR1,856489,T15,-1.0017405
PDR16,855490,T15,-1.0034373
IMG1,850413,T15,-1.0044265000000001
SSM4,854781,T15,-1.0060633
NSP1,853409,T15,-1.0065749
NIF3,852651,T15,-1.0085542
GFA1,853757,T15,-1.0098855
SNF7,850712,T15,-1.0112085
KAP104,852305,T15,-1.0112221
ATH1,856137,T15,-1.0112276
DDP1,854334,T15,-1.013032
YPT1,850505,T15,-1.0130997
QNS1,856473,T15,-1.0144333
AGE2,854767,T15,-1.0150807
SSO2,855221,T15,-1.0153538
BNA3,853386,T15,-1.0158362
NUP100,853796,T15,-1.0170147
RPS15,854117,T15,-1.0203784
NA,851137,T15,-1.0275545
LIP1,855344,T15,-1.0315458
GLC3,856705,T15,-1.0329925
LYS4,851820,T15,-1.0338588
IPP1,852296,T15,-1.0376128
PKH2,854053,T15,-1.0378311
ILV3,853473,T15,-1.0396066
PTP1,851368,T15,-1.039691
CRP1,856551,T15,-1.0403914
NA,853944,T15,-1.0413165
CSE1,852612,T15,-1.04277
CUE5,854206,T15,-1.0459849
RSC2,851071,T15,-1.046921
RCF3,852558,T15,-1.046954
STI1,854192,T15,-1.0485549
DLD1,851380,T15,-1.0505761
SPN1,856251,T15,-1.052492
PEP1,852264,T15,-1.0538905
AIM7,851635,T15,-1.0544877
RPL4A,852319,T15,-1.0552737
SEA4,852170,T15,-1.0565112
POB3,854933,T15,-1.0575421
UTP9,856603,T15,-1.057611
YUH1,853562,T15,-1.0582836
COG6,855687,T15,-1.058487
PTC7,856475,T15,-1.0590227
FUM1,855866,T15,-1.0605494
COG3,856901,T15,-1.0614164
TSR4,854136,T15,-1.0629828
PEX30,851034,T15,-1.065808
YET3,851487,T15,-1.069945
NA,856302,T15,-1.0704867
SCO2,852312,T15,-1.0713118
TUB1,854889,T15,-1.0733378
BNI1,855450,T15,-1.075381
LSB5,850323,T15,-1.0779243
CDC53,851424,T15,-1.0815779
NOP56,850894,T15,-1.0832809
BCH1,855277,T15,-1.0834434
ITR1,852108,T15,-1.0835251
VMA10,856435,T15,-1.0861454
HDA2,851889,T15,-1.0876107
STE50,850325,T15,-1.088302
ERV41,854935,T15,-1.0930897
SIL1,854126,T15,-1.0942965
EMI2,852128,T15,-1.0943037
RPL8A,856352,T15,-1.0945586
RFA1,851266,T15,-1.0960622
NA,855802,T15,-1.0960852
UBC7,855036,T15,-1.0964184
SUB1,855055,T15,-1.0971876
ADH1,854068,T15,-1.0983946
GCV1,851582,T15,-1.1000571
FMP27,851175,T15,-1.1001966
TIF4632,852833,T15,-1.1009953
CKA1,854776,T15,-1.1028259
ARC35,855771,T15,-1.1035619
MLP2,854657,T15,-1.1036185
NA,855902,T15,-1.1039083
ECM32,856923,T15,-1.1043344
RHO5,855541,T15,-1.1053855
NSG2,855566,T15,-1.1067858
MRPL3,855039,T15,-1.1077003
NHP2,851319,T15,-1.1080222
DFR1,854411,T15,-1.1082127
YTA6,856031,T15,-1.1085088
RIO2,855514,T15,-1.10864
AST2,856838,T15,-1.1086894
ZTA1,852335,T15,-1.1094725
BPL1,851414,T15,-1.1109936
ARH1,851982,T15,-1.1111178
RSF2,853592,T15,-1.1140879
FMP41,855553,T15,-1.116279
NAT1,851521,T15,-1.1162965
SEC1,851742,T15,-1.1168371
TAF10,851745,T15,-1.1172264
NA,855474,T15,-1.1186271
AVT7,854721,T15,-1.1198282
ENT1,851392,T15,-1.1209768
ERV2,856152,T15,-1.1221163
MED6,856455,T15,-1.1248689
SRP68,855833,T15,-1.1272752
ERG4,852872,T15,-1.1306787
ZUO1,853202,T15,-1.1313415
NCP1,856438,T15,-1.1330568
CYT1,854231,T15,-1.1340626
VID30,852624,T15,-1.1361878
SMB1,856751,T15,-1.1384072
SLY1,851770,T15,-1.1435654
CKS1,852432,T15,-1.1451318
TFB6,854534,T15,-1.1471341
KIN4,854408,T15,-1.1484238
ALY2,853361,T15,-1.1488755
HSH155,855332,T15,-1.1554258
MFT1,854940,T15,-1.1565974
MYO3,853729,T15,-1.158191
NA,855128,T15,-1.1649573
YKT6,853638,T15,-1.1673353
BCY1,854778,T15,-1.1675471
REE1,853238,T15,-1.1677054
SEG2,853756,T15,-1.1690233
NAS2,854810,T15,-1.172126
MHR1,851890,T15,-1.177322
RPL21B,856026,T15,-1.1774818
CUZ1,855567,T15,-1.1797487
PHO4,850594,T15,-1.1805799
NA,854457,T15,-1.1829493
FRS1,850749,T15,-1.184406
MDR1,852992,T15,-1.1859069
GLO4,854205,T15,-1.1865213
IMD3,851152,T15,-1.1867412
SSE2,852467,T15,-1.1873797
NMD2,856476,T15,-1.190716
RPA12,853526,T15,-1.1930039
SEC15,852618,T15,-1.1960661
AMS1,852721,T15,-1.1968076
NCR1,856101,T15,-1.1980879
SRP101,851886,T15,-1.199724
RPG1,852371,T15,-1.2038795
SSD1,851887,T15,-1.2087698
AIF1,855811,T15,-1.2114345
NA,855042,T15,-1.2126887
NA,856668,T15,-1.2128181
SEG1,855110,T15,-1.2132361
RFC2,853531,T15,-1.2171302
CLC1,853077,T15,-1.2181352
SEC26,851824,T15,-1.2192718
NA,856512,T15,-1.2193843
PHD1,853823,T15,-1.2195628
SCT1,852271,T15,-1.2195871
RPE1,853322,T15,-1.2197176
TOM1,852068,T15,-1.220514
AIM29,853949,T15,-1.2208807
YDJ1,855661,T15,-1.2246141
DIG1,856058,T15,-1.2257104
SIP5,855171,T15,-1.2365533
LRG1,851358,T15,-1.2374738
SPT16,852665,T15,-1.2384813
TUB3,854915,T15,-1.239917
RPO21,851415,T15,-1.2415185
SUP45,852440,T15,-1.2430662
OSM1,853510,T15,-1.2431946
COQ6,853170,T15,-1.2456367
NA,852904,T15,-1.246504
ERB1,855068,T15,-1.246625
LEU1,852875,T15,-1.2470248
ECM10,856682,T15,-1.2481371
CKB1,852865,T15,-1.2489542
GIN4,852119,T15,-1.2574737
TFA2,853936,T15,-1.2578999
RTN2,851323,T15,-1.2597954
NA,856212,T15,-1.2616938
