"","3","9","15","21","27","33","39","45","51","57","63","69","75","81","87","93"
"Pentose phosphate pathway",-1.20057869852804,-1.450510618639,-1.13721054112095,1.12565350720226,0.922987234221899,1.03135804806358,0.987310061714391,1.21172547127672,1.29232937493111,-0.854579213044072,-1.28504635297646,-1.51599591158864,-1.70545993134203,-1.62476998081366,-1.657021213238,-1.68137522396764
"beta-Alanine metabolism",-1.20663838330889,-1.19475879150436,-1.03660873686226,1.32885826934483,1.28685852138104,1.6201336474477,1.45997247325847,1.41762270106853,0.956111320545462,0.778388909311752,-0.896202463066991,-1.6479189176804,-1.73929328158936,-1.35164990102848,-1.00234380689669,0.842488281633554
"Nicotinate and nicotinamide metabolism",-1.08800238381145,-0.718122221778168,-0.918004298816933,1.45749258549405,1.34616795927328,1.35881269644379,1.08578406828405,1.52044277219198,-1.07814879478614,-0.984123225935403,-1.12434768200715,-1.17274085884891,-1.56815654215502,-1.50493509503657,0.842021641514325,0.808618896803462
"Biosynthesis of nucleotide sugars",-1.03295323325922,-1.17329622464684,-1.11091249704518,1.08363378557532,0.992383654143993,1.01597227378185,0.79368004245094,0.981747261398926,1.01395593776672,-1.53632929809448,-1.57622128078789,-1.43641709840193,-1.46422161767069,-1.57626829583628,-1.41623774677875,-0.824687466170709
"N-Glycan biosynthesis",-1.01268487561807,-1.60924541790456,-0.783722556305488,1.05839372261008,0.987461874652453,1.05797446468248,1.02543395656006,0.945585936083951,-0.895378986614875,-0.96988055847259,0.663205044117528,-0.953152114366072,-1.03954905507896,-1.22118493459038,-1.57053255222002,-1.02792620593522
"Carbon metabolism",-0.973296880061416,-0.791955413784473,-0.924325968203676,1.21693972497148,1.02403757757717,0.833398453710671,0.827240960189901,1.05861675818377,0.601202193732436,-1.0541620769294,-1.40432194567879,-1.39238825096304,-1.5575646033625,-1.41626208298424,-1.54935114488066,-1.22386156333089
"RNA polymerase",-0.854534652983207,-0.643530487720608,-0.95671257445859,1.17807718386575,0.846465957272127,-1.00313561583614,0.668724809359773,-1.02712077673765,-0.9861579721379,1.24907359349189,1.15368916486154,1.60447325011254,1.40371054898353,1.37030066735261,1.50875057152551,-0.668614654174074
"Terpenoid backbone biosynthesis",-0.852527043427967,-1.04266348028736,-0.795587885106177,1.11181086064516,0.882718637027941,1.53147947609434,1.52225546223054,0.803508940705222,0.943615759936799,-1.33758758096831,-1.32267549340388,-1.09491671939577,-1.35594302582369,0.73293739272086,-0.780505480941658,0.76919985702863
"Fatty acid metabolism",-0.850626860553528,-1.17347254682497,-1.29295303638732,-1.4816164492621,0.849028399270021,0.855680060860169,0.721673949598632,1.12335507615599,-1.76204071139294,-1.70339934884862,-1.39085478188543,-1.90540986044579,-1.71812085619911,0.934360947749999,1.00763207132509,0.982515275792061
"Fructose and mannose metabolism",-0.72922007124598,-0.858075320208382,-0.707512998505766,1.03527233409877,0.970407085566165,1.07543295798416,1.20116940440309,1.13259715709421,1.03971721300672,-1.52956203767258,-1.50734597727155,-1.26191733943507,-1.16298923166421,-1.58595104840472,-1.03689781068149,0.916773724512825
