GENENAME,ENTREZID,Time,Score
ATG33,851070,T14,-5.276759
GPG1,852756,T14,-5.2830048
SSZ1,856461,T14,-5.304571
RPC34,855737,T14,-5.3053885
RRP45,851874,T14,-5.3150578
RMD8,850609,T14,-5.3199663
LYS21,851425,T14,-5.324986
NUP82,853385,T14,-5.3535905
RRP6,854162,T14,-5.3620734
POL30,852385,T14,-5.365181
MED4,854345,T14,-5.369858
YPT6,850966,T14,-5.396929
TAO3,854677,T14,-5.397035
BGL2,853199,T14,-5.4048777
FYV8,853110,T14,-5.4378595
TAF12,851723,T14,-5.4415617
SAC6,851707,T14,-5.4459295
TIF34,855177,T14,-5.4546847
RNH201,855652,T14,-5.505456
NVJ1,856602,T14,-5.5059576
DBP3,852802,T14,-5.53045
YUR1,853302,T14,-5.57019
SPC25,856738,T14,-5.574567
PIK1,855454,T14,-5.585654
RPT6,852834,T14,-5.587602
HAL5,853274,T14,-5.625528
YIF1,855458,T14,-5.628377
AIM24,853543,T14,-5.635307
SRB7,851903,T14,-5.644022
NA,853547,T14,-5.6555123
NA,854299,T14,-5.6684227
NA,854920,T14,-5.6702814
ENT2,850903,T14,-5.6906576
DPH1,854703,T14,-5.69153
RPL24B,853051,T14,-5.7941103
MGM1,854386,T14,-5.795431
ATP16,851560,T14,-5.84464
HPC2,852516,T14,-5.848338
SXM1,852004,T14,-5.853862
TOH1,853268,T14,-5.8609467
PBS2,853313,T14,-5.8815985
NA,854698,T14,-5.910527
KIC1,856502,T14,-5.951028
NOC3,850688,T14,-5.9774294
KAP114,852610,T14,-5.9777255
TCD2,853841,T14,-5.978058
ABD1,852538,T14,-6.0020657
BRX1,854078,T14,-6.0259376
GDB1,856314,T14,-6.038869
SYH1,855999,T14,-6.0489006
NOG1,856012,T14,-6.0531754
NOP10,856471,T14,-6.076007
ADE6,852952,T14,-6.0833235
FRE1,850911,T14,-6.08711
NA,850922,T14,-6.1171474
ELP4,856002,T14,-6.1247406
RSC30,856453,T14,-6.125907
NA,2746859,T14,-6.169003
RPC82,856320,T14,-6.1762867
ADE3,853118,T14,-6.226757
LSG1,852779,T14,-6.227815
RFC4,854059,T14,-6.285965
NBA1,854084,T14,-6.294981
HMG1,854900,T14,-6.2963314
EFM5,852884,T14,-6.2978954
HXT5,856496,T14,-6.298523
TMC1,854217,T14,-6.308381
YVH1,854844,T14,-6.342136
ARI1,852720,T14,-6.349833
RIM15,850511,T14,-6.3592587
UNG1,854987,T14,-6.382931
COG5,855676,T14,-6.3936496
SPE4,850838,T14,-6.4084835
FOL2,853183,T14,-6.4395494
NAM7,855104,T14,-6.446087
RPS13,851636,T14,-6.4567614
RTT107,856559,T14,-6.4656477
DIP5,855863,T14,-6.5518236
NOP56,850894,T14,-6.5528913
VPS30,855983,T14,-6.564595
SKG1,853975,T14,-6.6019454
KRE6,856287,T14,-6.616896
STO1,855155,T14,-6.6499624
HHT1,852295,T14,-6.684406
AAC1,855078,T14,-6.685959
UTP11,853762,T14,-6.689802
DOT6,856822,T14,-6.7105885
RNR1,856801,T14,-6.725738
LDB19,854500,T14,-6.7365685
RAD51,856831,T14,-6.787834
AUR1,853866,T14,-6.812829
TDH2,853465,T14,-6.8497114
UBP1,851435,T14,-6.863093
MNN10,851832,T14,-6.878694
CTK3,854928,T14,-6.8814287
RRP1,851660,T14,-6.923741
SPT4,852955,T14,-6.9248233
MAK11,853847,T14,-7.0239363
ALR1,853990,T14,-7.074984
LSM4,856848,T14,-7.0775776
TOR2,853632,T14,-7.0972023
CST26,852330,T14,-7.2061415
RIX1,856604,T14,-7.2075458
NA,850817,T14,-7.228682
POS5,855913,T14,-7.3979263
KES1,855958,T14,-7.447695
SER2,853122,T14,-7.473607
ARL1,852462,T14,-7.4848247
MRPL15,851022,T14,-7.4851246
NQM1,852934,T14,-7.540866
ADE8,852017,T14,-7.544648
COX13,852684,T14,-7.703674
COX15,856884,T14,-7.73586
ALD5,856804,T14,-7.766493
TPK3,853688,T14,-7.7725086
CAF4,853908,T14,-7.778448
ERV14,852826,T14,-7.8617167
HRI1,851008,T14,-7.9388585
VMA6,851168,T14,-8.077468
TMA20,856725,T14,-8.123905
RQC1,851933,T14,-8.188651
CAF20,854450,T14,-8.190381
IPI1,856485,T14,-8.192691
HOT1,855208,T14,-8.370179
TUF1,854359,T14,-8.390237
CWP2,853765,T14,-8.416583
GCD6,851797,T14,-8.765826
NA,854863,T14,-8.933241
AIM9,856813,T14,-9.210711
TAH1,850424,T14,-9.272525
PDC5,850825,T14,-9.331861
UBP7,854650,T14,-9.5240755
IKI1,856594,T14,-9.530723
PSK2,854111,T14,-9.538607
FAS1,853653,T14,-9.647676
APL6,853177,T14,-9.651869
NOP7,852995,T14,-9.708832
ADF1,3289591,T14,-9.719234
PDP3,851177,T14,-9.983819
NA,855115,T14,-10.104575
NA,855876,T14,-10.194162
SEC24,854697,T14,-10.249331
EMW1,855403,T14,-10.262234
TAT1,852361,T14,-10.319917
PRT1,854543,T14,-10.324334
SPB4,850549,T14,-10.331832
OAC1,853739,T14,-11.938056
SLU7,851661,T14,-12.564934
MLF3,855650,T14,-13.538056
PRM4,855947,T15,19.9702
MLF3,855650,T15,18.260214
NA,5142379,T15,12.635468
RTC3,856487,T15,12.124358
MET17,851010,T15,10.956089
MBB1,853240,T15,10.935594
STF2,852891,T15,10.561123
VMA6,851168,T15,10.418408
YVC1,854255,T15,10.207643
UMP1,852471,T15,9.788915
EGT2,855389,T15,9.40711
DID2,853906,T15,9.317258
CHO1,856748,T15,9.22052
HSP60,850963,T15,9.139014
SML1,854945,T15,9.138746
YAT1,851285,T15,9.060431
PCT1,853116,T15,8.918117
MZM1,852104,T15,8.819168
HRK1,854441,T15,8.742729
SIS1,855725,T15,8.38553
TMA17,851448,T15,8.378636
EMI1,852125,T15,8.049347
PLB2,855018,T15,8.027867
COX14,854910,T15,7.9665723
BAR1,854797,T15,7.8166275
UNG1,854987,T15,7.783628
EDC1,852650,T15,7.5539117
RPA14,851734,T15,7.5004334
PGA2,855573,T15,7.419864
JSN1,853553,T15,7.0948277
TLG1,852079,T15,7.0735016
LSM8,853479,T15,7.054383
COF1,850676,T15,7.0449724
TDA1,855336,T15,6.95819
SDH6,851986,T15,6.9250727
SRY1,853662,T15,6.8660574
ACP1,853642,T15,6.8163443
MRP51,855985,T15,6.7775764
LSM2,852255,T15,6.643274
RPP2B,851990,T15,6.566664
CWC24,851033,T15,6.558103
HSP12,850532,T15,6.4574943
NVJ1,856602,T15,6.370869
FMP16,851642,T15,6.2920523
SYF2,853030,T15,6.259492
HRD1,854149,T15,6.119613
MIC10,850300,T15,6.085341
BDH2,851238,T15,6.0514116
ECM19,851106,T15,6.0334005
NSG1,856535,T15,6.005913
KIN1,851700,T15,5.98327
LSM6,851984,T15,5.9632816
YFH1,851437,T15,5.8707027
VRP1,851051,T15,5.8555613
RPL38,851035,T15,5.730502
EXG1,851007,T15,5.711023
NA,1466465,T15,5.606448
YSC84,856409,T15,5.5107985
PAI3,855212,T15,5.487752
FPR2,852131,T15,5.461871
NA,851855,T15,5.410105
RTN2,851323,T15,5.379227
NOP10,856471,T15,5.3701286
ECM15,852285,T15,5.363686
CNA1,851153,T15,5.3369823
RPL33B,854409,T15,5.2653227
TRX2,853123,T15,5.2554336
DAD2,853958,T15,5.186326
SAY1,853179,T15,4.999733
SUC2,854644,T15,4.978704
PIR1,853692,T15,4.9679027
EDE1,852233,T15,4.9576426
OSH6,853872,T15,4.9223056
TOS1,852459,T15,4.8429785
QCR7,852142,T15,4.838455
BOL3,851251,T15,4.798728
MRP8,853715,T15,4.7817535
YMR31,850610,T15,4.7189283
PAC10,852969,T15,4.570609
TMC1,854217,T15,4.567478
CMC1,853721,T15,4.539275
DAD3,852535,T15,4.527175
DCW1,853820,T15,4.452255
ATG2,855479,T15,4.4163117
YSF3,1466511,T15,4.374514
NA,852609,T15,4.29755
ATP15,855857,T15,4.2916436
MRPL28,852073,T15,4.2859693
HTB1,851810,T15,4.2138333
GRH1,852129,T15,4.204586
SNC1,851203,T15,4.180379
CDD1,850946,T15,4.1740856
TOM6,854210,T15,4.1246295
RSM18,856776,T15,4.0555754
RPL30,852853,T15,4.030928
COA6,855287,T15,3.974028
NA,850874,T15,3.9494667
IGO2,856534,T15,3.928648
PIN3,856277,T15,3.9083133
CDC36,851389,T15,3.880883
MLC1,852772,T15,3.855592
RPS28A,854338,T15,3.8041825
HMF1,856785,T15,3.7782507
SGF11,856060,T15,3.7718766
NA,853377,T15,3.770311
NA,851989,T15,3.737376
INH1,851347,T15,3.725405
KIN2,850785,T15,3.7232308
RNA15,852838,T15,3.7146833
BOL1,851252,T15,3.6212723000000002
RIP1,856689,T15,3.592226
SRX1,853776,T15,3.5622945
ABP1,850450,T15,3.544197
PLB3,854151,T15,3.5079753
RDL1,854459,T15,3.4790297
GOR1,855447,T15,3.4566698
ATP19,854077,T15,3.438181
NA,856540,T15,3.3705897
HSP10,854185,T15,3.358262
COX12,850727,T15,3.343306
SCW4,853196,T15,3.3385868
SOD1,853568,T15,3.3361082
PCC1,1500489,T15,3.2780097
CTF8,856598,T15,3.2526426
NPC2,851514,T15,3.2463493
SDH5,854083,T15,3.2437205
TYR1,852464,T15,3.201004
GIM5,854879,T15,3.170268
GOS1,856354,T15,3.1394749
PFY1,854289,T15,3.0807629
TIM11,851922,T15,3.0650678
TRX1,850732,T15,3.0594711
NA,852381,T15,3.0580301
NA,1466422,T15,2.989856
ECM3,854259,T15,2.9761028
SUS1,1466445,T15,2.9684753
BBC1,853433,T15,2.945037
ERV29,853201,T15,2.9420972
SCW10,855352,T15,2.9388766
GIM4,856715,T15,2.914556
RPP1A,851478,T15,2.9053395
PDR16,855490,T15,2.8960178
PGK1,850370,T15,2.894841
YIP4,852676,T15,2.886145
IES4,854361,T15,2.8551188
NA,1466480,T15,2.8521087
SLO1,856928,T15,2.8462787
COA3,853383,T15,2.8400745
JIP4,852086,T15,2.831787
HIS5,854690,T15,2.8202233
YET1,853800,T15,2.8026218
MED11,855139,T15,2.7881718
FPR1,855587,T15,2.7738461
HSP150,853281,T15,2.7431283
MET14,853869,T15,2.7342381
MDG1,855548,T15,2.7338128
SEC16,856020,T15,2.7309375
CMC2,852220,T15,2.725228
NA,855266,T15,2.688797
PAT1,850440,T15,2.676229
GTR1,854918,T15,2.672598
TOM7,855654,T15,2.6414337
AIM3,852405,T15,2.634069
XDJ1,850779,T15,2.5807638
DSE4,855804,T15,2.569417
NA,850809,T15,2.5461812
MAM3,854094,T15,2.5372145
ZIM17,855406,T15,2.522038
SLG1,854170,T15,2.507022
SMX2,850528,T15,2.480579
NA,853027,T15,2.458353
FAR8,855044,T15,2.4487224
UTH1,853916,T15,2.440931
RDL2,854460,T15,2.4361117
RBL2,854439,T15,2.43591
PTK2,853522,T15,2.4303484
COX4,852688,T15,2.3756618
PPN1,852063,T15,2.3678985
STI1,854192,T15,2.3455427
HAM1,853532,T15,2.3366096
SFH1,851032,T15,2.335423
MIC12,852566,T15,2.2822351
HUB1,855767,T15,2.2466655
ISD11,856774,T15,2.244067
OM45,854670,T15,2.2241325
ACF4,853545,T15,2.2150922
CNE1,851241,T15,2.2109976
RPL33A,855960,T15,2.2039876
DID4,853868,T15,2.1627517
DAD1,851579,T15,2.158774
RPS10B,855270,T15,2.140834
TAF3,856096,T15,2.110942
HBT1,851303,T15,2.1076345
SPC1,853467,T15,2.1062517
BUG1,851459,T15,2.0970528
TIM13,853093,T15,2.0703378
CYC8,852410,T15,2.0686529
TOM5,856252,T15,2.0526772
PEX30,851034,T15,2.051746
HUL5,852736,T15,2.0427752
IGD1,850572,T15,2.0148268
MNP1,852811,T15,2.006783
CWP1,853766,T15,1.9899231
CBP4,853085,T15,1.9605205
GON7,853255,T15,1.921665
INM2,851881,T15,1.9209812
PAM16,853340,T15,1.8960149
TIM8,853600,T15,1.8532982
CSE2,855744,T15,1.8479834
URN1,856275,T15,1.8243691
YAT2,856745,T15,1.8166206
UFD1,852939,T15,1.7991908
BOS1,850767,T15,1.7732749
PNC1,852846,T15,1.7665079
EMP47,850496,T15,1.7622937
NTC20,852486,T15,1.7600678
MRPL33,855330,T15,1.7586256
MKS1,855648,T15,1.7347367
VMA10,856435,T15,1.7275188
GET2,856817,T15,1.7140265
LSB3,850580,T15,1.7022135
PEF1,852949,T15,1.7015551
SCS7,855315,T15,1.6717857
SBH2,856740,T15,1.6397939
RTF1,852607,T15,1.6186247
COX5B,854695,T15,1.6162312
MEH1,853876,T15,1.5823102
NA,856271,T15,1.5815177
DUG3,855530,T15,1.5707618
CYC7,856672,T15,1.5633003
CRH1,853102,T15,1.548696
ATP18,854893,T15,1.5386875
CIT2,850361,T15,1.5284021
SRC1,854974,T15,1.5189719
MPT5,852697,T15,1.5160795
ELO1,853243,T15,1.4847257
YIP3,855683,T15,1.4788139
PBI2,855717,T15,1.4772049
PHO88,852403,T15,1.4597931
ATP14,851002,T15,1.4439514
YPS3,850812,T15,1.4036472
VAN1,854925,T15,1.3982613
NA,855141,T15,1.3925662
TAF9,855276,T15,1.3918917
TRX3,850444,T15,1.3821454
ALG12,855764,T15,1.36235
CMD1,852406,T15,1.3520479
TIM9,856693,T15,1.3517009
SIM1,854683,T15,1.3360894
MRPS18,855410,T15,1.3246865
EAF6,853544,T15,1.3142686
RPL26B,852922,T15,1.3049598
SUI1,855477,T15,1.3010601
MDY2,854038,T15,1.2508659
RTT106,855515,T15,1.2129297000000001
EAP1,853631,T15,1.196311
SMD3,850839,T15,1.1913849
RIM1,850395,T15,1.1783813
EGO2,1466399,T15,1.1634073
RPL39,853250,T15,1.1587873
ARE2,855753,T15,1.1547141
GRX1,850322,T15,1.1299685
GAS3,855255,T15,1.1048063
NUP2,851048,T15,1.0936785
SEC61,851095,T15,1.0529802
CWC27,856041,T15,1.0393605
RSM19,855773,T15,1.0331461
RPL9B,855658,T15,1.015328
ATX1,855462,T15,1.0107971
NA,851473,T15,1.0039399
PXL1,853965,T15,0.98482794
AIM29,853949,T15,0.96632487
SDH7,852123,T15,0.93518806
HYR1,854855,T15,0.93246377
IFA38,852456,T15,0.89845
MKK2,855963,T15,0.88864696
ACB1,852925,T15,0.88702774
KRE9,853265,T15,0.8783138
CYC1,853507,T15,0.85565525
SKI7,854243,T15,0.8552687
ARO9,856539,T15,0.84255385
RFC1,854392,T15,0.83413965
DGK1,854488,T15,0.822633
SCD6,856247,T15,0.8131573
PFD1,853260,T15,0.81188655
LST4,853678,T15,0.8064809
DDR48,855210,T15,0.8007734
RPS29A,851104,T15,0.7816632
YET3,851487,T15,0.7774643
DUO1,852819,T15,0.7519999
TIM10,856395,T15,0.7435814
GLC8,855359,T15,0.7349779
EGO4,855770,T15,0.7331349
HOR7,855293,T15,0.6660777
GRX7,852302,T15,0.66278255
SHG1,852561,T15,0.6575185
SDH8,852572,T15,0.656845
HTL1,850384,T15,0.64961994
NHP6B,852386,T15,0.6425845
GRX2,852124,T15,0.6375016
IOC4,855061,T15,0.63463104
MAK31,850383,T15,0.62942636
CMP2,854946,T15,0.6280576
MMF1,854760,T15,0.6264787
NA,853802,T15,0.6183773
LAG1,856386,T15,0.57944965
SEM1,851967,T15,0.57018834
MVB12,853120,T15,0.52481985
RPB10,854385,T15,0.5225724
VTC1,856803,T15,0.5145693
MBF1,854474,T15,0.48491302
ZEO1,854040,T15,0.4696393
SMT3,852122,T15,0.45228517
RPL14A,853864,T15,0.44271776
NUP1,854265,T15,0.4380045
RTT102,853192,T15,0.42240506
CLC1,853077,T15,0.41391355
LAS17,854353,T15,0.40773594
TMA7,850967,T15,0.4071685
ORM2,851064,T15,0.36682987
SDD2,855096,T15,0.36387092
RPC10,856547,T15,0.34907812
MDM35,853812,T15,0.34130228
GRS2,856196,T15,0.3348257
EGD2,856600,T15,0.25506136
ARE1,850415,T15,0.19490576
TPK2,855898,T15,0.18772967
SIZ1,852018,T15,0.17343098
VTA1,850878,T15,0.16609752
YAP1802,853157,T15,0.15598395
ALE1,854346,T15,0.1541336
TIM12,852388,T15,0.14125606
NA,856497,T15,0.12820292
RPL26A,851058,T15,0.11966099
NHP6A,856165,T15,0.07505357
SEG2,853756,T15,0.059493065
PRY2,853882,T15,0.05894883
YKE2,850897,T15,0.05604452
PAR32,851381,T15,0.019727226
ATG20,851445,T15,0.007334754
SHM1,852565,T15,-2.925396e-4
NA,852945,T15,-0.0047373176
OST3,854252,T15,-0.0047814846
MUM2,852348,T15,-0.005372107
GLN4,854339,T15,-0.007873021
ADH6,855368,T15,-0.0079453625
TFB1,851906,T15,-0.008108556
ADH3,855107,T15,-0.00843811
YCH1,853117,T15,-0.010975286
MSC1,854911,T15,-0.011156648
NA,852544,T15,-0.0123980045
APD1,852448,T15,-0.013546586
ENT1,851392,T15,-0.013872504
IST3,854821,T15,-0.014324248
NOC4,856267,T15,-0.014514893
NA,854141,T15,-0.016001284
SUB2,851475,T15,-0.018845916
SKI2,851114,T15,-0.02106005
SNF5,852592,T15,-0.021912307
SNQ2,851574,T15,-0.02273488
PMT4,853608,T15,-0.022963792
NUP53,855184,T15,-0.023979962
YTA6,856031,T15,-0.024423145
FZO1,852477,T15,-0.024467766
TRS130,855258,T15,-0.02513969
NUG1,856723,T15,-0.02531454
CDC123,850912,T15,-0.028955936
RFA2,855404,T15,-0.030174576
CDC60,855943,T15,-0.030424163
SGT1,854222,T15,-0.032439426
PAP1,853871,T15,-0.032940328
PCM1,856652,T15,-0.035142362
BNI5,855555,T15,-0.03562829
GPM2,851541,T15,-0.036636233
BCY1,854778,T15,-0.036770463
SDC1,852080,T15,-0.03683108
TRM10,854060,T15,-0.03683147
HOM2,851736,T15,-0.038957953
PSH1,854102,T15,-0.039461255
RPS1A,851162,T15,-0.040386394
PHB1,853033,T15,-0.04302287
LEO1,854290,T15,-0.044861823
RPL4A,852319,T15,-0.046723664
GRX5,856048,T15,-0.049663067
BZZ1,856514,T15,-0.05147475
YPI1,850553,T15,-0.052749157
CHM7,853398,T15,-0.05869648
ECM2,852357,T15,-0.058697566
GSH2,854108,T15,-0.06252547
PRC1,855343,T15,-0.062539905
EDC3,856700,T15,-0.06384373
RNR4,853091,T15,-0.06529458
PPZ1,854992,T15,-0.06692311
RSN1,855308,T15,-0.06725073
MSN5,851935,T15,-0.06912243
TRP4,851956,T15,-0.06961736
IRC24,854854,T15,-0.07140137
GAR1,856489,T15,-0.07185814
SKG3,850884,T15,-0.072116
NUT1,852726,T15,-0.07362938
TEX1,855468,T15,-0.074567795
HSL7,852431,T15,-0.07804543
POP1,855500,T15,-0.07918933
PRB1,856649,T15,-0.080325305
NA,855588,T15,-0.081202984
NA,854567,T15,-0.084038824
SWC4,852885,T15,-0.08468449
GLO4,854205,T15,-0.08552003
KEL3,855865,T15,-0.08639876
RPT1,853712,T15,-0.089337036
PAN1,854822,T15,-0.089368686
RSC8,850598,T15,-0.090191215
NAB6,854922,T15,-0.091020405
MSS51,850900,T15,-0.091364235
EMC4,852620,T15,-0.091492236
SSO1,855844,T15,-0.093936086
PRE3,853456,T15,-0.09506863
CET1,855873,T15,-0.09533036
FAA1,854495,T15,-0.09869462
GLK1,850317,T15,-0.10078734
NA,855527,T15,-0.101603895
YBP1,852517,T15,-0.103179425
BAP2,852360,T15,-0.109289765
ERG6,855003,T15,-0.11313027
TIF3,856292,T15,-0.1165872
IGO1,855565,T15,-0.116895616
MDM38,854130,T15,-0.11812109
NKP1,851991,T15,-0.11828625
PSP2,854991,T15,-0.11847669
TIM50,856042,T15,-0.12033364
RDI1,851420,T15,-0.12197611
RET2,850612,T15,-0.1221419
RFA3,853266,T15,-0.13098961
DFG5,855278,T15,-0.132864
PAB1,856912,T15,-0.13411218
CDS1,852317,T15,-0.13645148000000001
DPL1,851888,T15,-0.1380657
FMT1,852270,T15,-0.13860482
TAN1,852619,T15,-0.13865396
YRA2,853666,T15,-0.13922638
ERV25,854997,T15,-0.14023316
TRP1,851570,T15,-0.14151326
RSA3,850918,T15,-0.14265257
MTR3,853062,T15,-0.14679676
SRP40,853967,T15,-0.14680344
NA,850993,T15,-0.15148973
KRE33,855591,T15,-0.15324247
RPL13A,851477,T15,-0.15441334
RPL7A,852804,T15,-0.15468502
SEC62,856011,T15,-0.16214967
LAP3,855482,T15,-0.16497278
GRS1,852418,T15,-0.1680886
ATP4,856027,T15,-0.16999978
RFC5,852383,T15,-0.17267871
SSE2,852467,T15,-0.17435065
GLO3,856859,T15,-0.1760023
PMD1,856869,T15,-0.17690778
SPC2,854949,T15,-0.1773212
HAA1,856117,T15,-0.1780312
GIS1,851670,T15,-0.17863175
DRE2,853945,T15,-0.17904246
NA,856728,T15,-0.1800775
ISC1,856739,T15,-0.18775657
LPD1,850527,T15,-0.1894598
RPL8A,856352,T15,-0.19043401
ATP2,853585,T15,-0.19315743
GPM1,853705,T15,-0.19392374
NA,852244,T15,-0.19420058
RSC4,853877,T15,-0.19469067
SKP1,851928,T15,-0.19603825
GNA1,850529,T15,-0.19690907
CCT8,853447,T15,-0.199043
ASG1,854676,T15,-0.20093676
YBT1,850678,T15,-0.2031973
NA,854908,T15,-0.20583355
SPC3,850755,T15,-0.20779264
SRB2,856437,T15,-0.20781013
GCD7,850998,T15,-0.20857462
PRP8,856570,T15,-0.21101832
TGL5,854248,T15,-0.21149558
UBX7,852576,T15,-0.21232682
FAP7,851388,T15,-0.21314958
RPN1,856422,T15,-0.2183289
PIM1,852259,T15,-0.22142854
SRO7,856144,T15,-0.22164139
NA,851182,T15,-0.22183359
NA,850375,T15,-0.22218466
NNF2,852980,T15,-0.22414172
SCO1,852325,T15,-0.22683978
ADH1,854068,T15,-0.2283527
RKM3,852318,T15,-0.22952764
DLD1,851380,T15,-0.23355672
BAT1,856615,T15,-0.23442759
PEX3,851929,T15,-0.23491502
RPG1,852371,T15,-0.23607004
PRS2,856836,T15,-0.23714237
PRO2,854501,T15,-0.23930608
IRA2,854073,T15,-0.24029773
NA,852590,T15,-0.24228281
LAT1,855653,T15,-0.24431133
ACT1,850504,T15,-0.24615654
SED4,850431,T15,-0.24743637
FSH2,855262,T15,-0.25036824
PDR1,852871,T15,-0.25085866
CEX1,854279,T15,-0.25200877
FCF2,850740,T15,-0.25278056
ACC1,855750,T15,-0.25312343
NIC96,850552,T15,-0.2531752
TRM82,851743,T15,-0.2551297
YIM1,855183,T15,-0.25613666
PTI1,853060,T15,-0.25636902
RPO31,854283,T15,-0.2569179
VPS5,854235,T15,-0.25801805
ERV1,852916,T15,-0.26010746
PBP1,853089,T15,-0.26111567
NA,855042,T15,-0.2620464
LSB5,850323,T15,-0.262483
CCT6,851768,T15,-0.2643953
CIN4,855169,T15,-0.2653672
APL1,853461,T15,-0.2656548
SGT2,854168,T15,-0.2679826
SNU13,856687,T15,-0.27009118
LSC1,854310,T15,-0.2706402
SMC1,850540,T15,-0.27099377
MDM10,851223,T15,-0.27199543
YNK1,853798,T15,-0.27292025
WTM2,854404,T15,-0.27585018
MRE11,855264,T15,-0.2774878
HYP2,856677,T15,-0.28158233
CDC21,854241,T15,-0.2839387
BET4,853421,T15,-0.28480136
PDI1,850314,T15,-0.2872411
PRS1,853654,T15,-0.2880831
SAR1,855883,T15,-0.28960338
MCM3,856680,T15,-0.2911029
ARO7,856173,T15,-0.2926856
PMT3,854499,T15,-0.293091
VPS29,856403,T15,-0.29311693
MDR1,852992,T15,-0.29437184
SCL1,852873,T15,-0.29508254
SIF2,852399,T15,-0.29517496
RGA2,851985,T15,-0.29889852
FPR3,854901,T15,-0.29993075
SYN8,851219,T15,-0.3002099
PHD1,853823,T15,-0.30025133
SDH2,850685,T15,-0.3007459
TRL1,853358,T15,-0.30243587
LOA1,856261,T15,-0.3033054
PRS3,856375,T15,-0.30531222
SAF1,852583,T15,-0.31061184
BRF1,853161,T15,-0.3143094
HEM12,851617,T15,-0.31593633
MRPL3,855039,T15,-0.31876123
ILV5,851069,T15,-0.31977376
PDA1,856925,T15,-0.3200601
SWA2,851918,T15,-0.32015377
GGA2,856508,T15,-0.3227246
VAM3,854273,T15,-0.32576567
RPP2A,854118,T15,-0.32823658
NA,852798,T15,-0.33469844
SOF1,850649,T15,-0.3348691
NOP9,853445,T15,-0.3353802
LRG1,851358,T15,-0.33677822
MSH6,851671,T15,-0.3394674
SIS2,853946,T15,-0.3426167
BOI2,856850,T15,-0.34352
PHO4,850594,T15,-0.35238165
PNP1,850906,T15,-0.36206657
RCF1,854978,T15,-0.36271924
CDC1,851763,T15,-0.3652007
COG8,854904,T15,-0.36590868
APT2,852051,T15,-0.36771715
OSH7,856389,T15,-0.3699209
SGF73,852814,T15,-0.3703997
RNQ1,850329,T15,-0.37170953
ALG9,855502,T15,-0.37256527
HHO1,855976,T15,-0.37461394
CTF4,856254,T15,-0.37818047
MUK1,856035,T15,-0.37925684
XRN1,852702,T15,-0.37930852
YCK2,855568,T15,-0.38212729
LIP5,854371,T15,-0.38227624
RPS7A,854263,T15,-0.3826227
TUB4,850909,T15,-0.382676
ACH1,852266,T15,-0.382734
MCY1,852895,T15,-0.38474798
UBC1,851757,T15,-0.3891009
NA,856230,T15,-0.3901031
KRR1,850298,T15,-0.39178136
MES1,853181,T15,-0.39227024
SOD2,856399,T15,-0.39237535
RPS3,855543,T15,-0.3941809
RPS7B,855628,T15,-0.3997221
GCV3,851254,T15,-0.40112913
PRE7,852239,T15,-0.40609014
GID8,855166,T15,-0.40658244
TKL1,856188,T15,-0.40685114
MBP1,851503,T15,-0.4069537
GUT2,854651,T15,-0.40949535
NA,856304,T15,-0.40957147
ENO1,853169,T15,-0.41034585
CYR1,853452,T15,-0.4104766
RPL29,850592,T15,-0.41205454
POR2,854692,T15,-0.41246665
REF2,851776,T15,-0.41303313
GIS4,855006,T15,-0.41325006
PDC2,851654,T15,-0.41345692
NA,856512,T15,-0.41425928
TAH11,853504,T15,-0.4198231
CWC21,852093,T15,-0.42064214
RPA43,854518,T15,-0.42490155
DUN1,851457,T15,-0.4269011
HRR25,855897,T15,-0.42698622
RPL21A,852489,T15,-0.42754418
CYS4,853059,T15,-0.4288277
HRB1,855728,T15,-0.43231398
NA,852543,T15,-0.43343985
SSA1,851259,T15,-0.4364053
NA,855125,T15,-0.43737805
SRP21,853737,T15,-0.44133708
SET1,856519,T15,-0.4413798
URE2,855492,T15,-0.4440621
SIP5,855171,T15,-0.44408047
SRP1,855532,T15,-0.44550344
UBP6,850562,T15,-0.45011517
SWD1,851265,T15,-0.4513471
AVT7,854721,T15,-0.4527248
CWH41,852857,T15,-0.4527821
SMD2,850981,T15,-0.4535857
SET3,853900,T15,-0.45433557
TYW3,852832,T15,-0.45568386
SOK2,855030,T15,-0.45700994
PYC2,852519,T15,-0.45744967
FUN12,851196,T15,-0.45817107
NUP159,854691,T15,-0.45853052
UBA2,851998,T15,-0.46052372
RCO1,855097,T15,-0.46093938
NNR2,853706,T15,-0.46179056
PEA2,856892,T15,-0.46297115
NA,852346,T15,-0.46315694
NA,855363,T15,-0.46431226
CPA2,853573,T15,-0.46485198
STE23,851105,T15,-0.46889293
RFC2,853531,T15,-0.47152767
ERV41,854935,T15,-0.4717524
CHO2,853061,T15,-0.47276875
DIS3,854138,T15,-0.47281948
SED5,850713,T15,-0.4733515
GND2,853172,T15,-0.47654867
CBP3,855886,T15,-0.47854936
SRP72,855891,T15,-0.47878838
SMC3,853371,T15,-0.48045087
UTR1,853508,T15,-0.48084468
TIM23,855751,T15,-0.48254573
MAP1,850945,T15,-0.48289686
RPL32,852185,T15,-0.48449162
TIP41,856153,T15,-0.4855249
VPS21,854256,T15,-0.4863999
RNA1,855275,T15,-0.4866367
HSP31,852146,T15,-0.48666692
MYO1,856418,T15,-0.48738113
HTS1,856145,T15,-0.48798555
SER33,854736,T15,-0.48851898
